match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win
20230325_AdelaideCrows,2023,2,2023-03-25,Adelaide Oval,Adelaide Crows,Richmond Tigers,76,108,38492.0,-32,A,0.0
20230325_CollingwoodMagpies,2023,2,2023-03-25,Melbourne Cricket Ground,Collingwood Magpies,Port Adelaide Power,135,64,60744.0,71,H,1.0
20230325_FremantleDockers,2023,2,2023-03-25,Optus Stadium,Fremantle Dockers,North Melbourne Kangaroos,72,73,40487.0,-1,A,0.0
20230326_EssendonBombers,2023,2,2023-03-26,Marvel Stadium,Essendon Bombers,Gold Coast Suns,108,80,32915.0,28,H,1.0
20230326_SydneySwans,2023,2,2023-03-26,Sydney Cricket Ground,Sydney Swans,Hawthorn Hawks,118,37,37052.0,81,H,1.0
20230326_WestCoastEagles,2023,2,2023-03-26,Optus Stadium,West Coast Eagles,Greater Western Sydney Giants,100,81,44649.0,19,H,1.0
20230330_WesternBulldogs,2023,3,2023-03-30,Marvel Stadium,Western Bulldogs,Brisbane Lions,67,53,23665.0,14,H,1.0
20230331_CollingwoodMagpies,2023,3,2023-03-31,Melbourne Cricket Ground,Collingwood Magpies,Richmond Tigers,63,49,85241.0,14,H,1.0
20230401_GreaterWesternSydneyGiants,2023,3,2023-04-01,ENGIE Stadium,Greater Western Sydney Giants,Carlton Blues,64,74,9691.0,-10,A,0.0
20230401_HawthornHawks,2023,3,2023-04-01,UTAS Stadium,Hawthorn Hawks,North Melbourne Kangaroos,80,61,11007.0,19,H,1.0
20230401_StKildaSaints,2023,3,2023-04-01,Melbourne Cricket Ground,St Kilda Saints,Essendon Bombers,92,74,69255.0,18,H,1.0
20230401_PortAdelaidePower,2023,3,2023-04-01,Adelaide Oval,Port Adelaide Power,Adelaide Crows,86,117,48962.0,-31,A,0.0
20230402_MelbourneDemons,2023,3,2023-04-02,Melbourne Cricket Ground,Melbourne Demons,Sydney Swans,134,84,42423.0,50,H,1.0
20230402_GoldCoastSuns,2023,3,2023-04-02,People First Stadium,Gold Coast Suns,Geelong Cats,73,54,13122.0,19,H,1.0
20230402_FremantleDockers,2023,3,2023-04-02,Optus Stadium,Fremantle Dockers,West Coast Eagles,108,67,56090.0,41,H,1.0
20230406_BrisbaneLions,2023,4,2023-04-06,The Gabba,Brisbane Lions,Collingwood Magpies,116,83,33565.0,33,H,1.0
20230407_NorthMelbourneKangaroos,2023,4,2023-04-07,Marvel Stadium,North Melbourne Kangaroos,Carlton Blues,84,107,49062.0,-23,A,0.0
20230408_RichmondTigers,2023,4,2023-04-08,Melbourne Cricket Ground,Richmond Tigers,Western Bulldogs,84,89,56449.0,-5,A,0.0
20230408_SydneySwans,2023,4,2023-04-08,Sydney Cricket Ground,Sydney Swans,Port Adelaide Power,64,66,31686.0,-2,A,0.0
20230408_AdelaideCrows,2023,4,2023-04-08,Adelaide Oval,Adelaide Crows,Fremantle Dockers,111,72,33725.0,39,H,1.0
20230408_StKildaSaints,2023,4,2023-04-08,Marvel Stadium,St Kilda Saints,Gold Coast Suns,113,60,21049.0,53,H,1.0
20230409_WestCoastEagles,2023,4,2023-04-09,Optus Stadium,West Coast Eagles,Melbourne Demons,63,126,42458.0,-63,A,0.0
20230409_EssendonBombers,2023,4,2023-04-09,Marvel Stadium,Essendon Bombers,Greater Western Sydney Giants,88,75,28815.0,13,H,1.0
20230410_GeelongCats,2023,4,2023-04-10,Melbourne Cricket Ground,Geelong Cats,Hawthorn Hawks,127,45,65335.0,82,H,1.0
20230413_AdelaideCrows,2023,5,2023-04-13,Adelaide Oval,Adelaide Crows,Carlton Blues,118,62,47395.0,56,H,1.0
20230414_FremantleDockers,2023,5,2023-04-14,Norwood Oval,Fremantle Dockers,Gold Coast Suns,100,90,9329.0,10,H,1.0
20230414_RichmondTigers,2023,5,2023-04-14,Adelaide Oval,Richmond Tigers,Sydney Swans,78,122,42134.0,-44,A,0.0
20230415_PortAdelaidePower,2023,5,2023-04-15,Adelaide Oval,Port Adelaide Power,Western Bulldogs,70,56,45115.0,14,H,1.0
20230415_EssendonBombers,2023,5,2023-04-15,Adelaide Oval,Essendon Bombers,Melbourne Demons,104,77,33832.0,27,H,1.0
20230415_BrisbaneLions,2023,5,2023-04-15,Adelaide Hills,Brisbane Lions,North Melbourne Kangaroos,152,77,7329.0,75,H,1.0
20230416_GreaterWesternSydneyGiants,2023,5,2023-04-16,Norwood Oval,Greater Western Sydney Giants,Hawthorn Hawks,77,75,9057.0,2,H,1.0
20230416_GeelongCats,2023,5,2023-04-16,Adelaide Oval,Geelong Cats,West Coast Eagles,136,89,30120.0,47,H,1.0
20230416_CollingwoodMagpies,2023,5,2023-04-16,Adelaide Oval,Collingwood Magpies,St Kilda Saints,70,64,43976.0,6,H,1.0
20230421_FremantleDockers,2023,6,2023-04-21,Optus Stadium,Fremantle Dockers,Western Bulldogs,69,118,47503.0,-49,A,0.0
20230422_GreaterWesternSydneyGiants,2023,6,2023-04-22,Manuka Oval,Greater Western Sydney Giants,Brisbane Lions,87,108,10461.0,-21,A,0.0
20230422_PortAdelaidePower,2023,6,2023-04-22,Adelaide Oval,Port Adelaide Power,West Coast Eagles,109,69,31638.0,40,H,1.0
20230422_GeelongCats,2023,6,2023-04-22,GMHBA Stadium,Geelong Cats,Sydney Swans,130,37,23134.0,93,H,1.0
20230423_CarltonBlues,2023,6,2023-04-23,Marvel Stadium,Carlton Blues,St Kilda Saints,60,82,45770.0,-22,A,0.0
20230423_HawthornHawks,2023,6,2023-04-23,UTAS Stadium,Hawthorn Hawks,Adelaide Crows,76,79,10119.0,-3,A,0.0
20230423_GoldCoastSuns,2023,6,2023-04-23,People First Stadium,Gold Coast Suns,North Melbourne Kangaroos,97,54,9672.0,43,H,1.0
20230424_MelbourneDemons,2023,6,2023-04-24,Melbourne Cricket Ground,Melbourne Demons,Richmond Tigers,96,78,83985.0,18,H,1.0
20230425_CollingwoodMagpies,2023,6,2023-04-25,Melbourne Cricket Ground,Collingwood Magpies,Essendon Bombers,90,77,95179.0,13,H,1.0
20230428_StKildaSaints,2023,7,2023-04-28,Marvel Stadium,St Kilda Saints,Port Adelaide Power,76,83,25845.0,-7,A,0.0
20230429_BrisbaneLions,2023,7,2023-04-29,The Gabba,Brisbane Lions,Fremantle Dockers,115,67,25528.0,48,H,1.0
20230429_WestCoastEagles,2023,7,2023-04-29,Optus Stadium,West Coast Eagles,Carlton Blues,44,152,47940.0,-108,A,0.0
20230429_SydneySwans,2023,7,2023-04-29,Sydney Cricket Ground,Sydney Swans,Greater Western Sydney Giants,106,107,31615.0,-1,A,0.0
20230429_MelbourneDemons,2023,7,2023-04-29,Melbourne Cricket Ground,Melbourne Demons,North Melbourne Kangaroos,139,49,29455.0,90,H,1.0
20230429_WesternBulldogs,2023,7,2023-04-29,Marvel Stadium,Western Bulldogs,Hawthorn Hawks,94,65,40119.0,29,H,1.0
20230430_EssendonBombers,2023,7,2023-04-30,Melbourne Cricket Ground,Essendon Bombers,Geelong Cats,104,132,67457.0,-28,A,0.0
20230430_AdelaideCrows,2023,7,2023-04-30,Adelaide Oval,Adelaide Crows,Collingwood Magpies,58,59,43942.0,-1,A,0.0
20230430_RichmondTigers,2023,7,2023-04-30,Marvel Stadium,Richmond Tigers,Gold Coast Suns,48,72,23664.0,-24,A,0.0
20230505_CarltonBlues,2023,8,2023-05-05,Marvel Stadium,Carlton Blues,Brisbane Lions,74,100,45458.0,-26,A,0.0
20230506_GreaterWesternSydneyGiants,2023,8,2023-05-06,Manuka Oval,Greater Western Sydney Giants,Western Bulldogs,71,86,10039.0,-15,A,0.0
20230506_GeelongCats,2023,8,2023-05-06,GMHBA Stadium,Geelong Cats,Adelaide Crows,98,72,21415.0,26,H,1.0
20230506_FremantleDockers,2023,8,2023-05-06,Optus Stadium,Fremantle Dockers,Hawthorn Hawks,117,48,37160.0,69,H,1.0
20230506_RichmondTigers,2023,8,2023-05-06,Melbourne Cricket Ground,Richmond Tigers,West Coast Eagles,104,58,28293.0,46,H,1.0
20230506_GoldCoastSuns,2023,8,2023-05-06,People First Stadium,Gold Coast Suns,Melbourne Demons,85,90,11440.0,-5,A,0.0
20230507_NorthMelbourneKangaroos,2023,8,2023-05-07,Marvel Stadium,North Melbourne Kangaroos,St Kilda Saints,34,64,22065.0,-30,A,0.0
20230507_CollingwoodMagpies,2023,8,2023-05-07,Melbourne Cricket Ground,Collingwood Magpies,Sydney Swans,77,48,71463.0,29,H,1.0
20230507_PortAdelaidePower,2023,8,2023-05-07,Adelaide Oval,Port Adelaide Power,Essendon Bombers,92,87,36247.0,5,H,1.0
20230512_WestCoastEagles,2023,9,2023-05-12,Optus Stadium,West Coast Eagles,Gold Coast Suns,43,113,36219.0,-70,A,0.0
20230512_RichmondTigers,2023,9,2023-05-12,Melbourne Cricket Ground,Richmond Tigers,Geelong Cats,102,78,58141.0,24,H,1.0
20230513_BrisbaneLions,2023,9,2023-05-13,The Gabba,Brisbane Lions,Essendon Bombers,87,45,31898.0,42,H,1.0
20230513_SydneySwans,2023,9,2023-05-13,Sydney Cricket Ground,Sydney Swans,Fremantle Dockers,86,103,28927.0,-17,A,0.0
20230513_NorthMelbourneKangaroos,2023,9,2023-05-13,Ninja Stadium,North Melbourne Kangaroos,Port Adelaide Power,65,135,6310.0,-70,A,0.0
20230513_CarltonBlues,2023,9,2023-05-13,Marvel Stadium,Carlton Blues,Western Bulldogs,59,79,42756.0,-20,A,0.0
20230513_HawthornHawks,2023,9,2023-05-13,Melbourne Cricket Ground,Hawthorn Hawks,Melbourne Demons,49,103,39818.0,-54,A,0.0
20230514_CollingwoodMagpies,2023,9,2023-05-14,Melbourne Cricket Ground,Collingwood Magpies,Greater Western Sydney Giants,120,55,37631.0,65,H,1.0
20230514_AdelaideCrows,2023,9,2023-05-14,Adelaide Oval,Adelaide Crows,St Kilda Saints,121,69,33805.0,52,H,1.0
20230519_PortAdelaidePower,2023,10,2023-05-19,Adelaide Oval,Port Adelaide Power,Melbourne Demons,80,76,37565.0,4,H,1.0
20230520_NorthMelbourneKangaroos,2023,10,2023-05-20,Marvel Stadium,North Melbourne Kangaroos,Sydney Swans,90,93,21003.0,-3,A,0.0
20230520_FremantleDockers,2023,10,2023-05-20,Optus Stadium,Fremantle Dockers,Geelong Cats,106,77,45811.0,29,H,1.0
20230520_BrisbaneLions,2023,10,2023-05-20,The Gabba,Brisbane Lions,Gold Coast Suns,107,64,23286.0,43,H,1.0
20230520_EssendonBombers,2023,10,2023-05-20,Melbourne Cricket Ground,Essendon Bombers,Richmond Tigers,71,70,78300.0,1,H,1.0
20230520_WesternBulldogs,2023,10,2023-05-20,Mars Stadium,Western Bulldogs,Adelaide Crows,85,40,10114.0,45,H,1.0
20230521_HawthornHawks,2023,10,2023-05-21,UTAS Stadium,Hawthorn Hawks,West Coast Eagles,142,26,9135.0,116,H,1.0
20230521_GreaterWesternSydneyGiants,2023,10,2023-05-21,ENGIE Stadium,Greater Western Sydney Giants,St Kilda Saints,80,92,7508.0,-12,A,0.0
20230521_CarltonBlues,2023,10,2023-05-21,Melbourne Cricket Ground,Carlton Blues,Collingwood Magpies,57,85,80354.0,-28,A,0.0
20230526_SydneySwans,2023,11,2023-05-26,Sydney Cricket Ground,Sydney Swans,Carlton Blues,77,51,36310.0,26,H,1.0
20230527_StKildaSaints,2023,11,2023-05-27,Marvel Stadium,St Kilda Saints,Hawthorn Hawks,78,88,32022.0,-10,A,0.0
20230527_MelbourneDemons,2023,11,2023-05-27,Melbourne Cricket Ground,Melbourne Demons,Fremantle Dockers,72,79,29154.0,-7,A,0.0
20230527_WestCoastEagles,2023,11,2023-05-27,Optus Stadium,West Coast Eagles,Essendon Bombers,46,96,39269.0,-50,A,0.0
20230527_GeelongCats,2023,11,2023-05-27,GMHBA Stadium,Geelong Cats,Greater Western Sydney Giants,74,81,21349.0,-7,A,0.0
20230527_GoldCoastSuns,2023,11,2023-05-27,TIO Stadium,Gold Coast Suns,Western Bulldogs,84,77,9316.0,7,H,1.0
20230528_CollingwoodMagpies,2023,11,2023-05-28,Marvel Stadium,Collingwood Magpies,North Melbourne Kangaroos,105,70,39467.0,35,H,1.0
20230528_AdelaideCrows,2023,11,2023-05-28,Adelaide Oval,Adelaide Crows,Brisbane Lions,95,78,33188.0,17,H,1.0
20230528_RichmondTigers,2023,11,2023-05-28,Melbourne Cricket Ground,Richmond Tigers,Port Adelaide Power,67,77,30357.0,-10,A,0.0
20230602_MelbourneDemons,2023,12,2023-06-02,Melbourne Cricket Ground,Melbourne Demons,Carlton Blues,61,44,49872.0,17,H,1.0
20230603_WesternBulldogs,2023,12,2023-06-03,Marvel Stadium,Western Bulldogs,Geelong Cats,75,97,41944.0,-22,A,0.0
20230603_WestCoastEagles,2023,12,2023-06-03,Optus Stadium,West Coast Eagles,Collingwood Magpies,57,120,41713.0,-63,A,0.0
20230603_GoldCoastSuns,2023,12,2023-06-03,TIO Stadium,Gold Coast Suns,Adelaide Crows,112,87,10772.0,25,H,1.0
20230603_PortAdelaidePower,2023,12,2023-06-03,Adelaide Oval,Port Adelaide Power,Hawthorn Hawks,151,96,34234.0,55,H,1.0
20230604_GreaterWesternSydneyGiants,2023,12,2023-06-04,ENGIE Stadium,Greater Western Sydney Giants,Richmond Tigers,104,110,9723.0,-6,A,0.0
20230604_EssendonBombers,2023,12,2023-06-04,Marvel Stadium,Essendon Bombers,North Melbourne Kangaroos,105,99,40488.0,6,H,1.0
20230608_SydneySwans,2023,13,2023-06-08,Sydney Cricket Ground,Sydney Swans,St Kilda Saints,66,80,30123.0,-14,A,0.0
20230609_WesternBulldogs,2023,13,2023-06-09,Marvel Stadium,Western Bulldogs,Port Adelaide Power,85,107,23110.0,-22,A,0.0
20230610_FremantleDockers,2023,13,2023-06-10,Optus Stadium,Fremantle Dockers,Richmond Tigers,70,85,46843.0,-15,A,0.0
20230610_HawthornHawks,2023,13,2023-06-10,Melbourne Cricket Ground,Hawthorn Hawks,Brisbane Lions,98,73,35869.0,25,H,1.0
20230610_AdelaideCrows,2023,13,2023-06-10,Adelaide Oval,Adelaide Crows,West Coast Eagles,174,52,39450.0,122,H,1.0
20230611_CarltonBlues,2023,13,2023-06-11,Melbourne Cricket Ground,Carlton Blues,Essendon Bombers,52,86,83638.0,-34,A,0.0
20230611_NorthMelbourneKangaroos,2023,13,2023-06-11,Ninja Stadium,North Melbourne Kangaroos,Greater Western Sydney Giants,75,103,5025.0,-28,A,0.0
20230612_MelbourneDemons,2023,13,2023-06-12,Melbourne Cricket Ground,Melbourne Demons,Collingwood Magpies,66,62,83578.0,4,H,1.0
20230615_PortAdelaidePower,2023,14,2023-06-15,Adelaide Oval,Port Adelaide Power,Geelong Cats,110,72,36316.0,38,H,1.0
20230616_BrisbaneLions,2023,14,2023-06-16,The Gabba,Brisbane Lions,Sydney Swans,97,81,28561.0,16,H,1.0
20230617_GreaterWesternSydneyGiants,2023,14,2023-06-17,ENGIE Stadium,Greater Western Sydney Giants,Fremantle Dockers,106,36,8633.0,70,H,1.0
20230617_RichmondTigers,2023,14,2023-06-17,Melbourne Cricket Ground,Richmond Tigers,St Kilda Saints,90,70,62686.0,20,H,1.0
20230618_NorthMelbourneKangaroos,2023,14,2023-06-18,Marvel Stadium,North Melbourne Kangaroos,Western Bulldogs,84,105,23829.0,-21,A,0.0
20230618_CarltonBlues,2023,14,2023-06-18,Melbourne Cricket Ground,Carlton Blues,Gold Coast Suns,120,61,29602.0,59,H,1.0
20230622_GeelongCats,2023,15,2023-06-22,GMHBA Stadium,Geelong Cats,Melbourne Demons,78,63,19617.0,15,H,1.0
20230623_StKildaSaints,2023,15,2023-06-23,Marvel Stadium,St Kilda Saints,Brisbane Lions,56,84,28985.0,-28,A,0.0
20230624_FremantleDockers,2023,15,2023-06-24,Optus Stadium,Fremantle Dockers,Essendon Bombers,93,61,43063.0,32,H,1.0
20230624_SydneySwans,2023,15,2023-06-24,Sydney Cricket Ground,Sydney Swans,West Coast Eagles,205,34,31367.0,171,H,1.0
20230625_GoldCoastSuns,2023,15,2023-06-25,People First Stadium,Gold Coast Suns,Hawthorn Hawks,101,34,14242.0,67,H,1.0
20230625_CollingwoodMagpies,2023,15,2023-06-25,Melbourne Cricket Ground,Collingwood Magpies,Adelaide Crows,82,80,65930.0,2,H,1.0
20230629_BrisbaneLions,2023,16,2023-06-29,The Gabba,Brisbane Lions,Richmond Tigers,134,53,30022.0,81,H,1.0
20230630_SydneySwans,2023,16,2023-06-30,Sydney Cricket Ground,Sydney Swans,Geelong Cats,54,54,32098.0,0,D,
20230701_WesternBulldogs,2023,16,2023-07-01,Marvel Stadium,Western Bulldogs,Fremantle Dockers,102,73,25412.0,29,H,1.0
20230701_EssendonBombers,2023,16,2023-07-01,Melbourne Cricket Ground,Essendon Bombers,Port Adelaide Power,74,78,38957.0,-4,A,0.0
20230701_GoldCoastSuns,2023,16,2023-07-01,People First Stadium,Gold Coast Suns,Collingwood Magpies,42,120,22483.0,-78,A,0.0
20230701_AdelaideCrows,2023,16,2023-07-01,Adelaide Oval,Adelaide Crows,North Melbourne Kangaroos,138,72,35226.0,66,H,1.0
20230702_MelbourneDemons,2023,16,2023-07-02,TIO Traeger Park,Melbourne Demons,Greater Western Sydney Giants,45,47,3413.0,-2,A,0.0
20230702_WestCoastEagles,2023,16,2023-07-02,Optus Stadium,West Coast Eagles,St Kilda Saints,77,85,35579.0,-8,A,0.0
20230702_HawthornHawks,2023,16,2023-07-02,Melbourne Cricket Ground,Hawthorn Hawks,Carlton Blues,52,112,66337.0,-60,A,0.0
20230706_RichmondTigers,2023,17,2023-07-06,Melbourne Cricket Ground,Richmond Tigers,Sydney Swans,88,75,48443.0,13,H,1.0
20230707_WesternBulldogs,2023,17,2023-07-07,Marvel Stadium,Western Bulldogs,Collingwood Magpies,77,89,43482.0,-12,A,0.0
20230708_PortAdelaidePower,2023,17,2023-07-08,Adelaide Oval,Port Adelaide Power,Gold Coast Suns,106,73,31053.0,33,H,1.0
20230708_GreaterWesternSydneyGiants,2023,17,2023-07-08,ENGIE Stadium,Greater Western Sydney Giants,Hawthorn Hawks,85,72,9007.0,13,H,1.0
20230708_StKildaSaints,2023,17,2023-07-08,Marvel Stadium,St Kilda Saints,Melbourne Demons,58,79,30749.0,-21,A,0.0
20230708_BrisbaneLions,2023,17,2023-07-08,The Gabba,Brisbane Lions,West Coast Eagles,116,35,24843.0,81,H,1.0
20230709_FremantleDockers,2023,17,2023-07-09,Optus Stadium,Fremantle Dockers,Carlton Blues,45,98,49469.0,-53,A,0.0
20230709_EssendonBombers,2023,17,2023-07-09,Marvel Stadium,Essendon Bombers,Adelaide Crows,115,97,39606.0,18,H,1.0
20230709_GeelongCats,2023,17,2023-07-09,GMHBA Stadium,Geelong Cats,North Melbourne Kangaroos,125,63,21066.0,62,H,1.0
20230713_SydneySwans,2023,18,2023-07-13,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,78,76,26221.0,2,H,1.0
20230714_MelbourneDemons,2023,18,2023-07-14,Melbourne Cricket Ground,Melbourne Demons,Brisbane Lions,105,104,38030.0,1,H,1.0
20230715_CollingwoodMagpies,2023,18,2023-07-15,Melbourne Cricket Ground,Collingwood Magpies,Fremantle Dockers,113,67,61157.0,46,H,1.0
20230715_GoldCoastSuns,2023,18,2023-07-15,People First Stadium,Gold Coast Suns,St Kilda Saints,77,51,13015.0,26,H,1.0
20230715_CarltonBlues,2023,18,2023-07-15,Marvel Stadium,Carlton Blues,Port Adelaide Power,122,72,34306.0,50,H,1.0
20230715_GeelongCats,2023,18,2023-07-15,GMHBA Stadium,Geelong Cats,Essendon Bombers,122,45,23185.0,77,H,1.0
20230715_AdelaideCrows,2023,18,2023-07-15,Adelaide Oval,Adelaide Crows,Greater Western Sydney Giants,57,71,36674.0,-14,A,0.0
20230716_WestCoastEagles,2023,18,2023-07-16,Optus Stadium,West Coast Eagles,Richmond Tigers,60,98,40501.0,-38,A,0.0
20230716_NorthMelbourneKangaroos,2023,18,2023-07-16,Marvel Stadium,North Melbourne Kangaroos,Hawthorn Hawks,40,88,30201.0,-48,A,0.0
20230721_EssendonBombers,2023,19,2023-07-21,Marvel Stadium,Essendon Bombers,Western Bulldogs,49,90,43634.0,-41,A,0.0
20230722_PortAdelaidePower,2023,19,2023-07-22,Adelaide Oval,Port Adelaide Power,Collingwood Magpies,83,85,47965.0,-2,A,0.0
20230722_FremantleDockers,2023,19,2023-07-22,Optus Stadium,Fremantle Dockers,Sydney Swans,76,105,42433.0,-29,A,0.0
20230722_RichmondTigers,2023,19,2023-07-22,Melbourne Cricket Ground,Richmond Tigers,Hawthorn Hawks,96,95,57654.0,1,H,1.0
20230722_CarltonBlues,2023,19,2023-07-22,Marvel Stadium,Carlton Blues,West Coast Eagles,140,69,34954.0,71,H,1.0
20230722_BrisbaneLions,2023,19,2023-07-22,The Gabba,Brisbane Lions,Geelong Cats,64,53,32586.0,11,H,1.0
20230723_GreaterWesternSydneyGiants,2023,19,2023-07-23,Manuka Oval,Greater Western Sydney Giants,Gold Coast Suns,103,63,10026.0,40,H,1.0
20230723_StKildaSaints,2023,19,2023-07-23,Marvel Stadium,St Kilda Saints,North Melbourne Kangaroos,69,61,18279.0,8,H,1.0
20230723_MelbourneDemons,2023,19,2023-07-23,Melbourne Cricket Ground,Melbourne Demons,Adelaide Crows,97,93,33122.0,4,H,1.0
20230728_CollingwoodMagpies,2023,20,2023-07-28,Melbourne Cricket Ground,Collingwood Magpies,Carlton Blues,76,93,86785.0,-17,A,0.0
20230729_EssendonBombers,2023,20,2023-07-29,Marvel Stadium,Essendon Bombers,Sydney Swans,99,101,38329.0,-2,A,0.0
20230729_AdelaideCrows,2023,20,2023-07-29,Adelaide Oval,Adelaide Crows,Port Adelaide Power,112,65,50023.0,47,H,1.0
20230729_WesternBulldogs,2023,20,2023-07-29,Mars Stadium,Western Bulldogs,Greater Western Sydney Giants,73,78,9080.0,-5,A,0.0
20230729_GoldCoastSuns,2023,20,2023-07-29,People First Stadium,Gold Coast Suns,Brisbane Lions,96,55,14097.0,41,H,1.0
20230729_GeelongCats,2023,20,2023-07-29,GMHBA Stadium,Geelong Cats,Fremantle Dockers,64,71,21619.0,-7,A,0.0
20230730_WestCoastEagles,2023,20,2023-07-30,Optus Stadium,West Coast Eagles,North Melbourne Kangaroos,72,67,38231.0,5,H,1.0
20230730_HawthornHawks,2023,20,2023-07-30,Marvel Stadium,Hawthorn Hawks,St Kilda Saints,93,122,22769.0,-29,A,0.0
20230730_RichmondTigers,2023,20,2023-07-30,Melbourne Cricket Ground,Richmond Tigers,Melbourne Demons,98,130,52294.0,-32,A,0.0
20230804_WesternBulldogs,2023,21,2023-08-04,Marvel Stadium,Western Bulldogs,Richmond Tigers,126,71,39304.0,55,H,1.0
20230805_GreaterWesternSydneyGiants,2023,21,2023-08-05,ENGIE Stadium,Greater Western Sydney Giants,Sydney Swans,85,96,19332.0,-11,A,0.0
20230805_GeelongCats,2023,21,2023-08-05,GMHBA Stadium,Geelong Cats,Port Adelaide Power,97,85,21279.0,12,H,1.0
20230805_AdelaideCrows,2023,21,2023-08-05,Adelaide Oval,Adelaide Crows,Gold Coast Suns,89,61,35777.0,28,H,1.0
20230805_EssendonBombers,2023,21,2023-08-05,Marvel Stadium,Essendon Bombers,West Coast Eagles,73,72,30742.0,1,H,1.0
20230805_HawthornHawks,2023,21,2023-08-05,Melbourne Cricket Ground,Hawthorn Hawks,Collingwood Magpies,105,73,62134.0,32,H,1.0
20230806_StKildaSaints,2023,21,2023-08-06,Marvel Stadium,St Kilda Saints,Carlton Blues,54,73,42656.0,-19,A,0.0
20230806_NorthMelbourneKangaroos,2023,21,2023-08-06,Ninja Stadium,North Melbourne Kangaroos,Melbourne Demons,71,103,8034.0,-32,A,0.0
20230806_FremantleDockers,2023,21,2023-08-06,Optus Stadium,Fremantle Dockers,Brisbane Lions,74,77,37845.0,-3,A,0.0
20230811_CollingwoodMagpies,2023,22,2023-08-11,Melbourne Cricket Ground,Collingwood Magpies,Geelong Cats,109,101,78749.0,8,H,1.0
20230812_BrisbaneLions,2023,22,2023-08-12,The Gabba,Brisbane Lions,Adelaide Crows,99,93,30107.0,6,H,1.0
20230812_SydneySwans,2023,22,2023-08-12,Sydney Cricket Ground,Sydney Swans,Gold Coast Suns,114,90,33911.0,24,H,1.0
20230812_WestCoastEagles,2023,22,2023-08-12,Optus Stadium,West Coast Eagles,Fremantle Dockers,33,134,51172.0,-101,A,0.0
20230812_NorthMelbourneKangaroos,2023,22,2023-08-12,Marvel Stadium,North Melbourne Kangaroos,Essendon Bombers,77,86,37231.0,-9,A,0.0
20230812_CarltonBlues,2023,22,2023-08-12,Melbourne Cricket Ground,Carlton Blues,Melbourne Demons,60,56,68577.0,4,H,1.0
20230813_HawthornHawks,2023,22,2023-08-13,UTAS Stadium,Hawthorn Hawks,Western Bulldogs,67,64,12480.0,3,H,1.0
20230813_PortAdelaidePower,2023,22,2023-08-13,Adelaide Oval,Port Adelaide Power,Greater Western Sydney Giants,136,85,32597.0,51,H,1.0
20230813_StKildaSaints,2023,22,2023-08-13,Marvel Stadium,St Kilda Saints,Richmond Tigers,93,57,31119.0,36,H,1.0
20230818_CollingwoodMagpies,2023,23,2023-08-18,Marvel Stadium,Collingwood Magpies,Brisbane Lions,100,124,38350.0,-24,A,0.0
20230819_RichmondTigers,2023,23,2023-08-19,Melbourne Cricket Ground,Richmond Tigers,North Melbourne Kangaroos,101,72,59555.0,29,H,1.0
20230819_GreaterWesternSydneyGiants,2023,23,2023-08-19,ENGIE Stadium,Greater Western Sydney Giants,Essendon Bombers,162,36,10281.0,126,H,1.0
20230819_StKildaSaints,2023,23,2023-08-19,Marvel Stadium,St Kilda Saints,Geelong Cats,88,55,40103.0,33,H,1.0
20230819_AdelaideCrows,2023,23,2023-08-19,Adelaide Oval,Adelaide Crows,Sydney Swans,73,74,44817.0,-1,A,0.0
20230819_GoldCoastSuns,2023,23,2023-08-19,People First Stadium,Gold Coast Suns,Carlton Blues,87,91,19253.0,-4,A,0.0
20230820_WesternBulldogs,2023,23,2023-08-20,Marvel Stadium,Western Bulldogs,West Coast Eagles,85,92,23965.0,-7,A,0.0
20230820_MelbourneDemons,2023,23,2023-08-20,Melbourne Cricket Ground,Melbourne Demons,Hawthorn Hawks,87,60,50142.0,27,H,1.0
20230820_FremantleDockers,2023,23,2023-08-20,Optus Stadium,Fremantle Dockers,Port Adelaide Power,58,74,38360.0,-16,A,0.0
20230825_EssendonBombers,2023,24,2023-08-25,Melbourne Cricket Ground,Essendon Bombers,Collingwood Magpies,31,101,74344.0,-70,A,0.0
20230826_NorthMelbourneKangaroos,2023,24,2023-08-26,Ninja Stadium,North Melbourne Kangaroos,Gold Coast Suns,132,97,4378.0,35,H,1.0
20230826_WestCoastEagles,2023,24,2023-08-26,Optus Stadium,West Coast Eagles,Adelaide Crows,78,123,47027.0,-45,A,0.0
20230826_HawthornHawks,2023,24,2023-08-26,Melbourne Cricket Ground,Hawthorn Hawks,Fremantle Dockers,56,93,27951.0,-37,A,0.0
20230826_BrisbaneLions,2023,24,2023-08-26,The Gabba,Brisbane Lions,St Kilda Saints,72,60,31689.0,12,H,1.0
20230826_GeelongCats,2023,24,2023-08-26,GMHBA Stadium,Geelong Cats,Western Bulldogs,79,104,20533.0,-25,A,0.0
20230827_CarltonBlues,2023,24,2023-08-27,Marvel Stadium,Carlton Blues,Greater Western Sydney Giants,73,105,44354.0,-32,A,0.0
20230827_PortAdelaidePower,2023,24,2023-08-27,Adelaide Oval,Port Adelaide Power,Richmond Tigers,94,63,39860.0,31,H,1.0
