id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds
637,brisbane lions,21,2001-08-26,2001,A,geelong cats,2.2 8.5 15.10 16.14,110,4.5 6.9 7.12 9.13,67,W,43,"GMHBA Stadium
",24325.0,16,14,9,13
1815,collingwood magpies,9,2001-05-26,2001,H,st kilda saints,2.5 4.5 8.10 14.14,98,5.1 10.5 12.5 12.8,80,W,18,"Melbourne Cricket Ground
",49937.0,14,14,12,8
919,brisbane lions,2,2014-03-30,2014,H,geelong cats,0.3 4.4 7.6 10.8,68,1.4 5.7 10.12 13.15,93,L,-25,"The Gabba
",20933.0,10,8,13,15
1842,collingwood magpies,14,2002-07-07,2002,A,adelaide crows,4.6 13.8 18.10 21.12,138,2.4 4.9 9.11 17.14,116,W,22,AAMI Stadium,46368.0,21,12,17,14
1843,collingwood magpies,15,2002-07-13,2002,H,geelong cats,2.2 5.4 12.8 15.9,99,5.5 7.9 13.11 19.13,127,L,-28,Melbourne Cricket Ground,65331.0,15,9,19,13
1844,collingwood magpies,16,2002-07-19,2002,H,richmond tigers,0.3 2.6 8.7 13.11,89,4.4 4.7 6.7 7.7,49,W,40,Melbourne Cricket Ground,48620.0,13,11,7,7
1845,collingwood magpies,17,2002-07-27,2002,A,west coast eagles,5.2 5.4 6.6 8.8,56,7.2 9.7 13.9 17.12,114,L,-58,Domain Stadium,38877.0,8,8,17,12
1846,collingwood magpies,18,2002-08-02,2002,H,carlton blues,5.5 9.8 15.12 21.15,141,1.2 1.3 2.6 4.9,33,W,108,Melbourne Cricket Ground,54233.0,21,15,4,9
1847,collingwood magpies,19,2002-08-09,2002,A,hawthorn hawks,3.3 9.5 10.9 14.13,97,1.4 7.9 12.12 15.15,105,L,-8,Melbourne Cricket Ground,53750.0,14,13,15,15
880,brisbane lions,7,2012-05-12,2012,H,collingwood magpies,2.1 3.7 7.9 8.10,58,6.4 9.7 12.12 17.14,116,L,-58,The Gabba,27926.0,8,10,17,14
1849,collingwood magpies,21,2002-08-25,2002,H,st kilda saints,1.1 4.6 8.8 11.11,77,1.6 5.7 9.10 9.12,66,W,11,Melbourne Cricket Ground,42056.0,11,11,9,12
936,brisbane lions,20,2014-08-10,2014,H,adelaide crows,4.0 6.3 7.7 9.9,63,6.3 12.11 16.14 25.18,168,L,-105,The Gabba,19657.0,9,9,25,18
1851,collingwood magpies,QF,2002-09-06,2002,H,port adelaide power,5.3 9.6 13.9 16.12,108,3.1 8.3 12.6 14.11,95,W,13,AAMI Stadium,33131.0,16,12,14,11
1852,collingwood magpies,PF,2002-09-21,2002,H,adelaide crows,2.5 5.7 11.9 13.13,91,2.1 6.7 7.8 9.9,63,W,28,Melbourne Cricket Ground,88960.0,13,13,9,9
1853,collingwood magpies,GF,2002-09-28,2002,A,brisbane lions,1.4 4.4 8.10 9.12,66,0.4 4.12 8.14 10.15,75,L,-9,Melbourne Cricket Ground,91817.0,9,12,10,15
1854,collingwood magpies,1,2003-03-28,2003,H,richmond tigers,2.8 3.13 8.14 13.16,94,3.2 4.6 5.12 8.18,66,W,28,Melbourne Cricket Ground,61058.0,13,16,8,18
1855,collingwood magpies,2,2003-04-04,2003,H,carlton blues,5.4 8.5 12.10 16.11,107,4.1 8.7 9.10 13.13,91,W,16,Melbourne Cricket Ground,51894.0,16,11,13,13
1856,collingwood magpies,3,2003-04-12,2003,H,geelong cats,4.2 5.4 10.5 18.8,116,4.4 6.5 10.8 10.9,69,W,47,Melbourne Cricket Ground,43979.0,18,8,10,9
1857,collingwood magpies,4,2003-04-17,2003,A,brisbane lions,3.3 6.8 8.12 11.15,81,1.4 5.7 12.8 14.11,95,L,-14,The Gabba,36803.0,11,15,14,11
1858,collingwood magpies,5,2003-04-25,2003,H,essendon bombers,2.3 6.3 11.6 12.9,81,4.2 10.4 15.7 23.9,147,L,-66,Melbourne Cricket Ground,62589.0,12,9,23,9
943,brisbane lions,4,2015-04-26,2015,H,west coast eagles,1.1 4.4 5.9 9.11,65,5.3 8.8 12.11 17.16,118,L,-53,The Gabba,16632.0,9,11,17,16
9957,western bulldogs,19,2014-08-03,2014,A,hawthorn hawks,2.1 2.5 5.7 6.9,45,5.2 7.6 11.7 16.11,107,L,-62,UTAS Stadium,14187.0,6,9,16,11
1863,collingwood magpies,10,2003-05-30,2003,A,port adelaide power,2.3 5.7 7.9 10.13,73,3.4 4.8 11.11 14.14,98,L,-25,AAMI Stadium,43321.0,10,13,14,14
1864,collingwood magpies,11,2003-06-09,2003,A,melbourne demons,4.3 11.4 16.8 20.13,133,3.4 5.9 6.11 10.17,77,W,56,Melbourne Cricket Ground,60010.0,20,13,10,17
1865,collingwood magpies,12,2003-06-15,2003,H,hawthorn hawks,2.8 3.10 5.12 6.15,51,2.2 6.5 10.10 12.12,84,L,-33,Melbourne Cricket Ground,47365.0,6,15,12,12
1866,collingwood magpies,13,2003-06-28,2003,A,western bulldogs,6.2 10.8 14.14 18.20,128,0.3 2.8 9.11 12.13,85,W,43,Marvel Stadium,42952.0,18,20,12,13
1867,collingwood magpies,14,2003-07-05,2003,A,north melbourne kangaroos,4.3 7.6 14.9 19.12,126,1.3 2.5 6.6 7.8,50,W,76,Marvel Stadium,53312.0,19,12,7,8
1868,collingwood magpies,15,2003-07-12,2003,H,fremantle dockers,3.3 8.6 12.9 15.9,99,2.4 4.9 5.14 7.16,58,W,41,Melbourne Cricket Ground,40964.0,15,9,7,16
9963,western bulldogs,2,2015-04-11,2015,A,richmond tigers,3.5 5.8 10.13 12.13,85,2.3 3.6 6.8 9.12,66,W,19,Melbourne Cricket Ground,49945.0,12,13,9,12
1870,collingwood magpies,17,2003-07-27,2003,H,carlton blues,7.5 11.10 14.12 20.15,135,1.3 2.6 4.9 8.14,62,W,73,Melbourne Cricket Ground,54500.0,20,15,8,14
1872,collingwood magpies,19,2003-08-09,2003,H,brisbane lions,1.0 5.3 8.8 8.14,62,8.0 10.2 13.7 15.11,101,L,-39,Melbourne Cricket Ground,61868.0,8,14,15,11
986,brisbane lions,3,2017-04-09,2017,A,st kilda saints,1.2 5.4 9.8 11.10,76,4.4 7.10 9.16 14.23,107,L,-31,Marvel Stadium,23097.0,11,10,14,23
1874,collingwood magpies,21,2003-08-23,2003,A,sydney swans,5.3 9.7 12.11 14.15,99,2.1 5.4 9.8 12.9,81,W,18,Accor Stadium,72393.0,14,15,12,9
1875,collingwood magpies,22,2003-08-29,2003,H,essendon bombers,3.3 5.7 9.9 12.11,83,1.3 6.7 8.9 9.13,67,W,16,Melbourne Cricket Ground,68381.0,12,11,9,13
1876,collingwood magpies,QF,2003-09-06,2003,H,brisbane lions,2.2 5.5 6.8 9.12,66,3.2 6.5 7.5 7.9,51,W,15,Melbourne Cricket Ground,66092.0,9,12,7,9
987,brisbane lions,4,2017-04-16,2017,H,richmond tigers,3.2 4.3 8.6 10.7,67,5.6 10.9 13.14 17.17,119,L,-52,The Gabba,21669.0,10,7,17,17
1878,collingwood magpies,GF,2003-09-27,2003,A,brisbane lions,3.3 4.7 9.7 12.12,84,5.5 11.7 14.12 20.14,134,L,-50,Melbourne Cricket Ground,79451.0,12,12,20,14
1879,collingwood magpies,1,2004-03-26,2004,A,richmond tigers,1.2 3.3 5.6 8.9,57,2.5 6.7 11.9 14.13,97,L,-40,Melbourne Cricket Ground,55622.0,8,9,14,13
1880,collingwood magpies,2,2004-04-03,2004,H,western bulldogs,2.5 5.8 10.14 15.16,106,6.5 8.11 10.16 13.19,97,W,9,Melbourne Cricket Ground,40044.0,15,16,13,19
1881,collingwood magpies,3,2004-04-08,2004,A,brisbane lions,3.0 7.2 10.3 12.5,77,2.2 8.5 15.11 21.11,137,L,-60,The Gabba,36467.0,12,5,21,11
1882,collingwood magpies,4,2004-04-18,2004,H,fremantle dockers,2.3 3.4 5.7 7.12,54,3.3 7.10 10.12 12.16,88,L,-34,Marvel Stadium,34416.0,7,12,12,16
1883,collingwood magpies,5,2004-04-25,2004,H,essendon bombers,1.2 6.5 10.9 11.13,79,5.3 8.6 13.7 17.10,112,L,-33,Melbourne Cricket Ground,57294.0,11,13,17,10
1884,collingwood magpies,6,2004-05-02,2004,A,port adelaide power,4.2 5.5 8.11 12.12,84,1.5 7.7 11.9 14.17,101,L,-17,AAMI Stadium,31174.0,12,12,14,17
9964,western bulldogs,3,2015-04-19,2015,A,hawthorn hawks,2.1 6.1 8.6 8.9,57,2.3 11.6 14.7 19.13,127,L,-70,UTAS Stadium,15559.0,8,9,19,13
1073,brisbane lions,3,2021-04-01,2021,A,collingwood magpies,2.1 6.1 8.3 11.7,73,4.2 7.3 9.5 11.6,72,W,1,Marvel Stadium,28057.0,11,7,11,6
1886,collingwood magpies,8,2004-05-15,2004,A,st kilda saints,2.1 4.4 10.9 13.13,91,6.3 10.7 15.10 21.12,138,L,-47,Marvel Stadium,47898.0,13,13,21,12
1887,collingwood magpies,9,2004-05-21,2004,H,adelaide crows,1.2 4.6 7.10 9.14,68,5.2 6.5 7.8 9.11,65,W,3,Marvel Stadium,37881.0,9,14,9,11
1888,collingwood magpies,10,2004-05-29,2004,A,north melbourne kangaroos,4.4 6.9 10.13 13.14,92,5.4 6.6 6.9 9.11,65,W,27,Marvel Stadium,44833.0,13,14,9,11
1889,collingwood magpies,11,2004-06-04,2004,H,west coast eagles,3.2 8.3 12.6 14.9,93,5.4 6.6 8.7 11.9,75,W,18,Marvel Stadium,44401.0,14,9,11,9
1890,collingwood magpies,12,2004-06-14,2004,A,melbourne demons,2.3 7.6 10.6 11.7,73,3.5 4.5 7.8 12.10,82,L,-9,Melbourne Cricket Ground,56988.0,11,7,12,10
1891,collingwood magpies,13,2004-06-26,2004,A,sydney swans,4.1 7.2 9.7 11.13,79,5.2 6.3 10.5 13.7,85,L,-6,Accor Stadium,50091.0,11,13,13,7
1893,collingwood magpies,15,2004-07-09,2004,H,geelong cats,3.2 6.6 7.9 9.11,65,3.2 5.9 7.14 12.22,94,L,-29,Marvel Stadium,50627.0,9,11,12,22
1895,collingwood magpies,17,2004-07-24,2004,A,western bulldogs,3.5 6.9 9.12 17.13,115,1.3 3.8 7.12 8.18,66,W,49,Marvel Stadium,32675.0,17,13,8,18
1896,collingwood magpies,18,2004-07-31,2004,H,richmond tigers,5.2 8.5 14.8 15.13,103,3.5 8.6 10.10 14.14,98,W,5,Melbourne Cricket Ground,39933.0,15,13,14,14
1897,collingwood magpies,19,2004-08-06,2004,A,fremantle dockers,3.9 4.14 10.17 14.22,106,2.1 2.5 7.7 11.7,73,W,33,Domain Stadium,40901.0,14,22,11,7
1898,collingwood magpies,20,2004-08-13,2004,A,essendon bombers,2.4 5.6 10.8 13.9,87,9.2 11.5 14.8 18.13,121,L,-34,Melbourne Cricket Ground,52983.0,13,9,18,13
1899,collingwood magpies,21,2004-08-20,2004,H,port adelaide power,3.3 4.8 5.12 9.16,70,2.2 9.7 13.10 16.11,107,L,-37,Melbourne Cricket Ground,27226.0,9,16,16,11
1900,collingwood magpies,22,2004-08-27,2004,H,carlton blues,5.3 10.5 11.8 16.11,107,3.2 7.4 12.6 17.6,108,L,-1,Melbourne Cricket Ground,60898.0,16,11,17,6
1901,collingwood magpies,1,2005-03-28,2005,H,western bulldogs,5.4 9.7 11.11 11.14,80,3.7 8.7 9.14 16.16,112,L,-32,Melbourne Cricket Ground,53259.0,11,14,16,16
1902,collingwood magpies,2,2005-04-03,2005,H,adelaide crows,2.5 3.6 7.11 10.15,75,4.5 5.6 8.8 12.9,81,L,-6,Marvel Stadium,31464.0,10,15,12,9
1903,collingwood magpies,3,2005-04-09,2005,A,carlton blues,3.1 5.7 14.8 20.8,128,3.4 8.6 14.9 16.12,108,W,20,Melbourne Cricket Ground,61608.0,20,8,16,12
1108,brisbane lions,15,2022-06-23,2022,A,melbourne demons,3.4 4.4 6.7 7.11,53,2.4 8.10 11.17 16.21,117,L,-64,Melbourne Cricket Ground,37728.0,7,11,16,21
1109,brisbane lions,16,2022-06-30,2022,H,western bulldogs,1.5 6.9 12.11 16.12,108,2.5 5.7 7.9 9.13,67,W,41,The Gabba,25011.0,16,12,9,13
1907,collingwood magpies,7,2005-05-08,2005,A,fremantle dockers,0.3 4.6 7.8 10.8,68,9.2 15.5 22.8 28.12,180,L,-112,Domain Stadium,36491.0,10,8,28,12
1908,collingwood magpies,8,2005-05-15,2005,H,richmond tigers,4.1 6.5 7.8 8.10,58,2.1 4.4 5.10 13.15,93,L,-35,Melbourne Cricket Ground,54330.0,8,10,13,15
1909,collingwood magpies,9,2005-05-21,2005,H,west coast eagles,3.1 9.3 11.7 18.10,118,5.1 7.2 13.3 15.5,95,W,23,Melbourne Cricket Ground,31105.0,18,10,15,5
1910,collingwood magpies,10,2005-05-28,2005,A,hawthorn hawks,6.1 8.3 12.3 17.6,108,2.3 7.5 11.7 12.8,80,W,28,Melbourne Cricket Ground,49927.0,17,6,12,8
1911,collingwood magpies,11,2005-06-03,2005,H,geelong cats,5.2 11.6 14.11 18.13,121,3.3 4.5 9.10 14.12,96,W,25,Marvel Stadium,48261.0,18,13,14,12
1912,collingwood magpies,12,2005-06-13,2005,A,melbourne demons,3.5 6.8 8.9 10.12,72,3.6 4.11 10.13 17.15,117,L,-45,Melbourne Cricket Ground,65347.0,10,12,17,15
1913,collingwood magpies,13,2005-06-25,2005,A,sydney swans,3.5 4.7 6.11 10.16,76,2.3 5.6 9.10 11.11,77,L,-1,Accor Stadium,44387.0,10,16,11,11
1914,collingwood magpies,14,2005-07-01,2005,H,port adelaide power,2.5 5.10 9.15 14.18,102,1.4 2.9 6.13 9.17,71,W,31,Marvel Stadium,35844.0,14,18,9,17
1915,collingwood magpies,15,2005-07-09,2005,A,brisbane lions,0.3 0.7 3.9 7.13,55,3.7 8.12 13.15 19.19,133,L,-78,The Gabba,37224.0,7,13,19,19
1916,collingwood magpies,16,2005-07-15,2005,H,essendon bombers,2.1 5.4 8.9 15.15,105,6.1 10.5 18.5 21.5,131,L,-26,Melbourne Cricket Ground,52507.0,15,15,21,5
1917,collingwood magpies,17,2005-07-22,2005,A,st kilda saints,2.4 3.6 8.8 10.10,70,4.4 9.8 15.14 21.17,143,L,-73,Marvel Stadium,45576.0,10,10,21,17
1918,collingwood magpies,18,2005-07-31,2005,H,fremantle dockers,2.4 5.8 9.11 12.13,85,4.3 7.3 10.5 15.8,98,L,-13,Melbourne Cricket Ground,26586.0,12,13,15,8
1919,collingwood magpies,19,2005-08-07,2005,H,north melbourne kangaroos,3.2 7.7 10.11 14.14,98,3.4 7.7 8.10 15.14,104,L,-6,Marvel Stadium,33587.0,14,14,15,14
1920,collingwood magpies,20,2005-08-13,2005,H,carlton blues,3.4 7.6 9.9 14.10,94,7.2 9.7 16.9 19.15,129,L,-35,Melbourne Cricket Ground,48287.0,14,10,19,15
1182,brisbane lions,10,2025-05-18,2025,H,melbourne demons,6.3 8.7 12.9 13.10,88,3.4 6.6 10.7 14.15,99,L,-11,The Gabba,30473.0,13,10,14,15
1922,collingwood magpies,22,2005-08-26,2005,A,western bulldogs,2.2 4.9 10.14 14.16,100,9.4 12.7 15.10 21.15,141,L,-41,Marvel Stadium,41947.0,14,16,21,15
1923,collingwood magpies,1,2006-04-03,2006,H,adelaide crows,5.1 7.4 12.5 12.5,77,2.1 9.5 12.6 17.9,111,L,-34,Marvel Stadium,35434.0,12,5,17,9
1924,collingwood magpies,2,2006-04-09,2006,A,hawthorn hawks,2.4 4.9 12.9 18.11,119,3.1 6.6 8.8 12.12,84,W,35,Marvel Stadium,43296.0,18,11,12,12
1925,collingwood magpies,3,2006-04-17,2006,A,north melbourne kangaroos,3.3 9.5 16.12 23.15,153,2.3 5.4 8.6 11.10,76,W,77,Marvel Stadium,48721.0,23,15,11,10
1926,collingwood magpies,4,2006-04-25,2006,H,essendon bombers,2.4 6.8 11.14 15.16,106,4.4 7.8 10.13 12.17,89,W,17,Melbourne Cricket Ground,91234.0,15,16,12,17
1928,collingwood magpies,6,2006-05-07,2006,A,carlton blues,2.5 5.7 12.9 21.12,138,1.4 5.9 6.11 9.12,66,W,72,Melbourne Cricket Ground,59675.0,21,12,9,12
1892,collingwood magpies,14,2004-07-03,2004,H,hawthorn hawks,5.6 9.12 15.16 20.20,140,2.3 5.4 7.7 11.9,75,W,65,"Melbourne Cricket Ground
",44329.0,20,20,11,9
1929,collingwood magpies,7,2006-05-13,2006,A,west coast eagles,2.3 5.5 12.6 15.8,98,4.2 8.7 11.10 16.16,112,L,-14,Domain Stadium,42033.0,15,8,16,16
1930,collingwood magpies,8,2006-05-20,2006,H,geelong cats,6.0 12.3 18.10 22.14,146,2.1 2.4 3.6 6.8,44,W,102,Melbourne Cricket Ground,69819.0,22,14,6,8
1931,collingwood magpies,9,2006-05-26,2006,H,western bulldogs,5.0 12.5 16.6 21.13,139,6.0 9.3 14.8 16.9,105,W,34,Melbourne Cricket Ground,67920.0,21,13,16,9
1933,collingwood magpies,11,2006-06-12,2006,A,melbourne demons,2.5 5.7 9.8 14.10,94,4.2 10.3 17.7 22.9,141,L,-47,Melbourne Cricket Ground,78773.0,14,10,22,9
1934,collingwood magpies,12,2006-06-24,2006,A,sydney swans,4.3 6.7 11.8 14.11,95,2.4 2.10 6.13 11.16,82,W,13,Accor Stadium,60307.0,14,11,11,16
1935,collingwood magpies,13,2006-07-02,2006,A,richmond tigers,0.2 1.2 3.4 6.9,45,4.5 9.9 11.12 13.14,92,L,-47,Melbourne Cricket Ground,63016.0,6,9,13,14
1936,collingwood magpies,14,2006-07-09,2006,A,st kilda saints,3.3 5.6 8.7 9.9,63,4.3 9.4 15.8 19.8,122,L,-59,Marvel Stadium,48564.0,9,9,19,8
1937,collingwood magpies,15,2006-07-16,2006,H,fremantle dockers,3.6 7.9 10.13 15.14,104,3.4 9.5 14.7 18.11,119,L,-15,Melbourne Cricket Ground,30373.0,15,14,18,11
1939,collingwood magpies,17,2006-07-28,2006,H,hawthorn hawks,5.4 11.9 13.14 16.17,113,0.1 3.1 6.2 11.2,68,W,45,Melbourne Cricket Ground,54306.0,16,17,11,2
1940,collingwood magpies,18,2006-08-05,2006,A,adelaide crows,3.1 4.3 5.7 7.12,54,3.4 3.8 5.13 7.16,58,L,-4,AAMI Stadium,45658.0,7,12,7,16
1941,collingwood magpies,19,2006-08-11,2006,A,essendon bombers,2.0 4.2 6.4 9.7,61,5.2 7.6 7.10 10.14,74,L,-13,Melbourne Cricket Ground,62940.0,9,7,10,14
1942,collingwood magpies,20,2006-08-18,2006,A,port adelaide power,6.5 10.10 10.13 12.17,89,3.4 9.6 12.8 12.15,87,W,2,AAMI Stadium,30281.0,12,17,12,15
1943,collingwood magpies,21,2006-08-27,2006,H,carlton blues,4.5 13.8 20.10 24.12,156,7.1 11.4 17.7 17.10,112,W,44,Melbourne Cricket Ground,57719.0,24,12,17,10
1944,collingwood magpies,22,2006-09-03,2006,H,north melbourne kangaroos,3.3 6.7 10.13 20.19,139,3.4 5.5 7.9 10.11,71,W,68,Melbourne Cricket Ground,49040.0,20,19,10,11
1195,brisbane lions,24,2025-08-24,2025,H,hawthorn hawks,0.8 6.10 8.19 11.23,89,3.3 6.5 8.8 11.13,79,W,10,The Gabba,32086.0,11,23,11,13
1211,carlton blues,12,2000-05-28,2000,A,west coast eagles,2.5 8.7 12.7 20.8,128,4.5 7.5 8.9 11.12,78,W,50,Domain Stadium,39968.0,20,8,11,12
1947,collingwood magpies,2,2007-04-07,2007,A,west coast eagles,4.3 8.4 10.8 11.9,75,3.2 7.6 10.11 12.15,87,L,-12,Domain Stadium,40413.0,11,9,12,15
1948,collingwood magpies,3,2007-04-13,2007,H,richmond tigers,2.3 4.6 11.10 17.13,115,5.5 7.10 11.10 13.12,90,W,25,Melbourne Cricket Ground,70569.0,17,13,13,12
1949,collingwood magpies,4,2007-04-21,2007,H,port adelaide power,3.5 7.9 9.10 9.12,66,3.3 7.7 9.9 12.12,84,L,-18,Melbourne Cricket Ground,35355.0,9,12,12,12
1951,collingwood magpies,6,2007-05-05,2007,A,adelaide crows,3.5 5.8 10.15 11.20,86,2.1 6.1 8.5 9.8,62,W,24,AAMI Stadium,43915.0,11,20,9,8
1952,collingwood magpies,7,2007-05-12,2007,H,carlton blues,1.6 4.11 11.15 17.17,119,5.2 8.6 12.8 14.11,95,W,24,Melbourne Cricket Ground,77321.0,17,17,14,11
1953,collingwood magpies,8,2007-05-20,2007,A,western bulldogs,5.3 11.7 13.13 14.18,102,5.3 8.8 15.12 20.15,135,L,-33,Marvel Stadium,46990.0,14,18,20,15
1954,collingwood magpies,9,2007-05-26,2007,A,brisbane lions,5.2 8.7 12.10 18.12,120,4.4 7.6 11.7 13.9,87,W,33,The Gabba,32225.0,18,12,13,9
1955,collingwood magpies,10,2007-06-01,2007,H,fremantle dockers,3.5 7.7 12.12 15.13,103,5.3 8.6 10.11 13.16,94,W,9,Melbourne Cricket Ground,44480.0,15,13,13,16
1216,carlton blues,17,2000-07-02,2000,A,hawthorn hawks,8.2 10.6 12.7 18.12,120,1.4 4.5 9.8 9.9,63,W,57,Melbourne Cricket Ground,48268.0,18,12,9,9
1957,collingwood magpies,12,2007-06-23,2007,A,sydney swans,3.5 6.11 8.13 10.16,76,1.1 2.1 3.4 8.9,57,W,19,Accor Stadium,64222.0,10,16,8,9
1958,collingwood magpies,13,2007-07-01,2007,H,hawthorn hawks,3.5 6.9 9.12 12.15,87,4.2 7.4 11.5 15.5,95,L,-8,Marvel Stadium,50248.0,12,15,15,5
1959,collingwood magpies,14,2007-07-07,2007,H,st kilda saints,4.5 8.9 8.11 12.17,89,3.3 6.7 11.8 12.8,80,W,9,Melbourne Cricket Ground,57247.0,12,17,12,8
1960,collingwood magpies,15,2007-07-14,2007,A,geelong cats,2.4 6.5 7.8 9.10,64,4.3 7.5 9.10 11.14,80,L,-16,Melbourne Cricket Ground,85497.0,9,10,11,14
1218,carlton blues,19,2000-07-15,2000,H,western bulldogs,2.1 4.3 8.3 11.6,72,2.3 3.5 8.8 11.9,75,L,-3,Princes Park,25397.0,11,6,11,9
1962,collingwood magpies,17,2007-07-28,2007,H,brisbane lions,1.3 3.7 5.12 7.14,56,7.6 11.13 16.15 22.17,149,L,-93,Melbourne Cricket Ground,45096.0,7,14,22,17
1963,collingwood magpies,18,2007-08-04,2007,A,carlton blues,4.0 8.7 10.10 18.12,120,4.4 7.6 11.10 14.12,96,W,24,Melbourne Cricket Ground,56341.0,18,12,14,12
1964,collingwood magpies,19,2007-08-10,2007,A,richmond tigers,3.3 9.8 12.10 14.12,96,6.4 11.4 15.5 18.8,116,L,-20,Melbourne Cricket Ground,49550.0,14,12,18,8
1965,collingwood magpies,20,2007-08-17,2007,H,melbourne demons,6.4 9.8 10.12 11.15,81,3.5 3.9 8.12 9.16,70,W,11,Melbourne Cricket Ground,46277.0,11,15,9,16
1967,collingwood magpies,22,2007-08-31,2007,H,adelaide crows,2.0 6.3 9.6 11.9,75,5.3 6.5 10.8 14.10,94,L,-19,Marvel Stadium,47915.0,11,9,14,10
1225,carlton blues,1,2001-03-31,2001,A,fremantle dockers,3.3 5.5 13.8 18.11,119,3.3 10.7 12.7 18.10,118,W,1,Domain Stadium,23716.0,18,11,18,10
1969,collingwood magpies,PF,2007-09-21,2007,A,geelong cats,2.5 6.7 9.8 13.9,87,4.4 7.6 9.13 13.14,92,L,-5,Melbourne Cricket Ground,98002.0,13,9,13,14
1970,collingwood magpies,1,2008-03-22,2008,H,fremantle dockers,3.3 7.6 10.10 16.15,111,3.1 7.2 10.4 13.7,85,W,26,Melbourne Cricket Ground,45383.0,16,15,13,7
1971,collingwood magpies,2,2008-03-28,2008,A,brisbane lions,3.3 7.5 12.12 13.16,94,3.5 8.10 9.14 13.18,96,L,-2,The Gabba,33867.0,13,16,13,18
1938,collingwood magpies,16,2006-07-22,2006,H,west coast eagles,3.3 10.7 12.11 19.13,127,5.5 8.8 10.11 13.12,90,W,37,Marvel Stadium,38777.0,19,13,13,12
1972,collingwood magpies,3,2008-04-06,2008,A,richmond tigers,5.2 11.7 15.9 18.14,122,1.1 4.5 9.10 11.12,78,W,44,Melbourne Cricket Ground,70802.0,18,14,11,12
1973,collingwood magpies,4,2008-04-13,2008,A,carlton blues,3.4 6.6 7.9 13.10,88,6.0 10.2 12.6 17.9,111,L,-23,Melbourne Cricket Ground,77873.0,13,10,17,9
1974,collingwood magpies,5,2008-04-19,2008,H,north melbourne kangaroos,2.4 8.6 10.11 15.15,105,3.4 5.9 9.12 16.16,112,L,-7,Melbourne Cricket Ground,51990.0,15,15,16,16
1975,collingwood magpies,6,2008-04-25,2008,H,essendon bombers,5.3 11.7 15.12 23.16,154,5.2 6.6 7.7 12.9,81,W,73,Melbourne Cricket Ground,88999.0,23,16,12,9
1976,collingwood magpies,7,2008-05-03,2008,A,hawthorn hawks,2.0 5.3 10.8 13.11,89,5.4 8.6 14.9 24.10,154,L,-65,Melbourne Cricket Ground,76048.0,13,11,24,10
1978,collingwood magpies,9,2008-05-23,2008,H,geelong cats,6.4 11.6 16.8 20.14,134,2.2 3.3 6.5 7.6,48,W,86,Melbourne Cricket Ground,78206.0,20,14,7,6
1979,collingwood magpies,10,2008-05-31,2008,H,west coast eagles,5.5 12.8 19.10 27.11,173,1.4 7.6 8.8 10.13,73,W,100,Melbourne Cricket Ground,52968.0,27,11,10,13
1227,carlton blues,3,2001-04-12,2001,H,essendon bombers,3.2 5.6 8.9 14.9,93,3.3 6.6 10.8 11.10,76,W,17,Melbourne Cricket Ground,63088.0,14,9,11,10
1265,carlton blues,17,2002-07-27,2002,A,sydney swans,3.3 5.4 7.8 10.9,69,3.5 9.9 12.12 13.14,92,L,-23,Accor Stadium,34404.0,10,9,13,14
1982,collingwood magpies,13,2008-06-22,2008,H,western bulldogs,1.3 6.8 11.9 13.11,89,2.2 5.4 12.5 15.9,99,L,-10,Marvel Stadium,44885.0,13,11,15,9
1983,collingwood magpies,14,2008-07-05,2008,A,sydney swans,1.5 5.7 8.12 11.13,79,1.3 1.5 2.7 6.14,50,W,29,Accor Stadium,59202.0,11,13,6,14
1276,carlton blues,6,2003-05-03,2003,H,hawthorn hawks,2.2 6.3 8.7 9.9,63,5.2 6.4 9.6 11.8,74,L,-11,Princes Park,27725.0,9,9,11,8
1984,collingwood magpies,15,2008-07-12,2008,H,adelaide crows,2.5 7.8 10.11 15.16,106,4.2 8.5 8.7 11.8,74,W,32,Melbourne Cricket Ground,52592.0,15,16,11,8
1985,collingwood magpies,16,2008-07-18,2008,A,north melbourne kangaroos,3.3 7.7 10.10 14.12,96,1.4 5.6 12.8 17.12,114,L,-18,Marvel Stadium,46610.0,14,12,17,12
1986,collingwood magpies,17,2008-07-26,2008,A,essendon bombers,1.3 6.7 9.10 11.14,80,5.7 7.10 12.11 19.14,128,L,-48,Melbourne Cricket Ground,64785.0,11,14,19,14
1987,collingwood magpies,18,2008-08-01,2008,H,hawthorn hawks,1.2 3.8 6.13 8.14,62,6.3 8.8 12.11 17.14,116,L,-54,Melbourne Cricket Ground,58307.0,8,14,17,14
1295,carlton blues,3,2004-04-10,2004,A,north melbourne kangaroos,4.4 8.6 13.7 16.10,106,7.0 12.3 14.5 17.9,111,L,-5,Melbourne Cricket Ground,36273.0,16,10,17,9
1989,collingwood magpies,20,2008-08-15,2008,A,port adelaide power,5.3 9.6 13.7 16.10,106,4.4 8.5 10.12 10.15,75,W,31,AAMI Stadium,23694.0,16,10,10,15
1990,collingwood magpies,21,2008-08-23,2008,H,sydney swans,8.3 11.6 15.8 18.10,118,2.3 4.3 6.7 10.13,73,W,45,Marvel Stadium,45570.0,18,10,10,13
