match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win,home_form_win_rate_last3,home_form_avg_score_for_last3,home_form_avg_score_against_last3,home_form_avg_margin_last3,home_form_win_rate_last5,home_form_avg_score_for_last5,home_form_avg_score_against_last5,home_form_avg_margin_last5,home_form_win_rate_last10,home_form_avg_score_for_last10,home_form_avg_score_against_last10,home_form_avg_margin_last10,home_team_streak_entering_game,home_days_since_last_match,home_games_played_this_season,home_venue_experience,home_points_cum_prior,home_scored_cum_prior,home_conceded_cum_prior,home_percentage_prior,home_ladder_position_prior,home_h2h_win_rate_prior,home_h2h_games_played_prior,away_form_win_rate_last3,away_form_avg_score_for_last3,away_form_avg_score_against_last3,away_form_avg_margin_last3,away_form_win_rate_last5,away_form_avg_score_for_last5,away_form_avg_score_against_last5,away_form_avg_margin_last5,away_form_win_rate_last10,away_form_avg_score_for_last10,away_form_avg_score_against_last10,away_form_avg_margin_last10,away_team_streak_entering_game,away_days_since_last_match,away_games_played_this_season,away_venue_experience,away_points_cum_prior,away_scored_cum_prior,away_conceded_cum_prior,away_percentage_prior,away_ladder_position_prior,away_h2h_win_rate_prior,away_h2h_games_played_prior,form_win_rate_diff_last5,ladder_position_diff,rest_days_diff
20250517_CollingwoodMagpies,2025,10,2025-05-17,Melbourne Cricket Ground,Collingwood Magpies,Adelaide Crows,78,68,67697.0,10,H,1.0,0.6666666666666666,97.0,79.66666666666667,17.333333333333332,0.8,101.0,74.0,27.0,0.8,93.5,69.2,24.3,1.0,9.0,9,483,28,832,635,131.0236220472441,1.0,0.68,50,0.6666666666666666,88.66666666666667,73.0,15.666666666666666,0.6,83.6,74.4,9.2,0.6,100.8,83.4,17.4,2.0,7.0,9,80,24,918,713,128.75175315568023,2.0,0.3,50,0.20000000000000007,1.0,2.0
20250518_RichmondTigers,2025,10,2025-05-18,Melbourne Cricket Ground,Richmond Tigers,North Melbourne Kangaroos,74,78,54060.0,-4,A,0.0,0.3333333333333333,62.666666666666664,90.33333333333333,-27.666666666666668,0.4,63.0,89.6,-26.6,0.3,67.4,100.4,-33.0,1.0,7.0,9,506,12,608,910,66.81318681318682,4.0,0.3387096774193548,62,0.0,73.66666666666667,77.66666666666667,-4.0,0.0,76.2,105.4,-29.2,0.1,77.9,110.7,-32.8,-7.0,7.0,9,271,6,733,937,78.22838847385272,5.0,0.6451612903225806,62,0.4,1.0,0.0
20250518_WestCoastEagles,2025,10,2025-05-18,Optus Stadium,West Coast Eagles,St Kilda Saints,108,80,42860.0,28,H,1.0,0.0,76.33333333333333,104.33333333333333,-28.0,0.0,70.8,102.2,-31.4,0.0,67.2,114.7,-47.5,-11.0,7.0,9,87,0,597,979,60.9805924412666,6.0,0.5714285714285714,56,0.3333333333333333,76.33333333333333,76.0,0.3333333333333333,0.2,73.4,93.0,-19.6,0.5,83.7,89.0,-5.3,-1.0,9.0,9,8,16,761,816,93.25980392156863,2.0,0.4107142857142857,56,-0.2,-4.0,-2.0
20250518_BrisbaneLions,2025,10,2025-05-18,The Gabba,Brisbane Lions,Melbourne Demons,88,99,30473.0,-11,A,0.0,0.6666666666666666,85.0,64.33333333333333,20.666666666666668,0.6,85.2,79.0,6.2,0.8,91.4,76.3,15.1,-1.0,7.0,9,337,30,794,703,112.94452347083926,1.0,0.5384615384615384,39,0.6666666666666666,82.33333333333333,76.66666666666667,5.666666666666667,0.6,82.2,84.6,-2.4,0.3,71.6,93.3,-21.7,-1.0,8.0,9,29,12,659,830,79.39759036144578,3.0,0.46153846153846156,39,0.0,2.0,-1.0
20250522_GeelongCats,2025,11,2025-05-22,GMHBA Stadium,Geelong Cats,Western Bulldogs,127,113,32641.0,14,H,1.0,0.6666666666666666,102.0,77.0,25.0,0.6,93.6,80.8,12.8,0.6,97.1,78.7,18.4,1.0,5.0,10,352,24,971,787,123.37992376111816,2.0,0.6571428571428571,70,0.6666666666666666,118.0,61.0,57.0,0.8,118.8,64.0,54.8,0.6,103.8,78.3,25.5,1.0,5.0,10,29,24,1038,783,132.56704980842912,1.0,0.34285714285714286,70,-0.20000000000000007,-1.0,0.0
20250523_EssendonBombers,2025,11,2025-05-23,Melbourne Cricket Ground,Essendon Bombers,Richmond Tigers,81,58,76051.0,23,H,1.0,0.6666666666666666,57.333333333333336,84.0,-26.666666666666668,0.6,63.0,86.8,-23.8,0.5,73.5,91.0,-17.5,-1.0,6.0,9,358,20,668,823,81.16646415552856,1.0,0.5633802816901409,71,0.3333333333333333,66.33333333333333,88.66666666666667,-22.333333333333332,0.4,68.4,83.6,-15.2,0.3,68.2,98.8,-30.6,-1.0,5.0,10,507,12,682,988,69.02834008097166,2.0,0.4225352112676056,71,0.19999999999999996,1.0,1.0
20250524_CarltonBlues,2025,11,2025-05-24,Marvel Stadium,Carlton Blues,Greater Western Sydney Giants,82,110,36468.0,-28,A,0.0,0.3333333333333333,63.0,83.33333333333333,-20.333333333333332,0.6,87.2,79.4,7.8,0.4,80.7,75.5,5.2,-1.0,8.0,10,177,16,807,755,106.88741721854305,6.0,0.3888888888888889,18,0.3333333333333333,79.66666666666667,94.33333333333333,-14.666666666666666,0.2,70.8,89.6,-18.8,0.5,84.1,78.3,5.8,-1.0,7.0,10,32,20,841,783,107.4074074074074,4.0,0.6111111111111112,18,0.39999999999999997,-2.0,1.0
20250524_NorthMelbourneKangaroos,2025,11,2025-05-24,Marvel Stadium,North Melbourne Kangaroos,Collingwood Magpies,63,108,40479.0,-45,A,0.0,0.3333333333333333,70.33333333333333,70.0,0.3333333333333333,0.2,74.0,92.0,-18.0,0.2,81.1,101.1,-20.0,1.0,6.0,10,263,10,811,1011,80.21760633036597,8.0,0.38333333333333336,60,0.6666666666666666,87.33333333333333,80.33333333333333,7.0,0.8,94.8,72.0,22.8,0.8,91.0,70.3,20.7,2.0,7.0,10,100,32,910,703,129.4452347083926,1.0,0.6,60,-0.6000000000000001,-7.0,-1.0
20250524_FremantleDockers,2025,11,2025-05-24,Optus Stadium,Fremantle Dockers,Port Adelaide Power,100,51,40466.0,49,H,1.0,0.3333333333333333,70.33333333333333,84.0,-13.666666666666666,0.4,78.6,85.2,-6.6,0.5,83.8,83.7,0.1,1.0,7.0,10,85,20,838,837,100.1194743130227,5.0,0.4186046511627907,43,0.0,54.666666666666664,111.66666666666667,-57.0,0.4,69.2,100.0,-30.8,0.4,78.4,95.6,-17.2,-3.0,7.0,10,8,16,784,956,82.00836820083683,7.0,0.5813953488372093,43,0.0,2.0,0.0
20250524_HawthornHawks,2025,11,2025-05-24,Melbourne Cricket Ground,Hawthorn Hawks,Brisbane Lions,60,93,36468.0,-33,A,0.0,0.6666666666666666,98.66666666666667,68.0,30.666666666666668,0.6,99.8,72.8,27.0,0.7,95.3,77.0,18.3,-1.0,9.0,10,331,28,953,770,123.76623376623377,3.0,0.5641025641025641,39,0.3333333333333333,75.0,73.0,2.0,0.4,79.2,79.4,-0.2,0.7,88.2,80.2,8.0,-2.0,6.0,10,65,30,882,802,109.97506234413964,2.0,0.4358974358974359,39,0.19999999999999996,-1.0,3.0
20250525_MelbourneDemons,2025,11,2025-05-25,Melbourne Cricket Ground,Melbourne Demons,Sydney Swans,131,78,38520.0,53,H,1.0,0.6666666666666666,87.66666666666667,85.0,2.6666666666666665,0.8,90.6,83.0,7.6,0.4,75.8,91.8,-16.0,1.0,7.0,10,519,16,758,918,82.57080610021787,5.0,0.3787878787878788,66,0.6666666666666666,76.0,68.66666666666667,7.333333333333333,0.4,76.8,81.6,-4.8,0.4,80.5,81.6,-1.1,1.0,9.0,10,125,16,805,816,98.65196078431373,3.0,0.5909090909090909,66,0.4,-2.0,-2.0
20250525_StKildaSaints,2025,11,2025-05-25,Marvel Stadium,St Kilda Saints,Gold Coast Suns,61,80,13486.0,-19,A,0.0,0.3333333333333333,78.66666666666667,72.66666666666667,6.0,0.2,73.0,92.6,-19.6,0.4,84.1,92.4,-8.3,-2.0,7.0,10,309,16,841,924,91.01731601731602,4.0,0.7368421052631579,19,0.6666666666666666,86.33333333333333,86.0,0.3333333333333333,0.6,89.0,83.4,5.6,0.8,102.7,77.3,25.4,2.0,10.0,9,38,28,933,707,131.96605374823196,1.0,0.2631578947368421,19,-0.39999999999999997,-3.0,-3.0
20250525_AdelaideCrows,2025,11,2025-05-25,Adelaide Oval,Adelaide Crows,West Coast Eagles,128,62,39271.0,66,H,1.0,0.6666666666666666,89.0,70.66666666666667,18.333333333333332,0.6,77.2,66.2,11.0,0.6,98.6,79.1,19.5,-1.0,8.0,10,139,24,986,791,124.65233881163084,2.0,0.4642857142857143,56,0.3333333333333333,87.66666666666667,89.66666666666667,-2.0,0.2,82.4,94.0,-11.6,0.1,70.5,105.9,-35.4,1.0,7.0,10,19,4,705,1059,66.57223796033995,6.0,0.5357142857142857,56,0.39999999999999997,4.0,1.0
20250529_BrisbaneLions,2025,12,2025-05-29,The Gabba,Brisbane Lions,Essendon Bombers,90,72,26441.0,18,H,1.0,0.3333333333333333,84.0,76.66666666666667,7.333333333333333,0.6,87.2,70.4,16.8,0.7,88.9,78.0,10.9,1.0,5.0,11,338,34,975,862,113.10904872389791,1.0,0.5135135135135135,37,0.6666666666666666,62.666666666666664,82.66666666666667,-20.0,0.6,63.8,83.4,-19.6,0.6,74.9,88.1,-13.2,1.0,6.0,10,24,24,749,881,85.01702610669693,2.0,0.4594594594594595,37,0.0,1.0,-1.0
20250530_CollingwoodMagpies,2025,12,2025-05-30,Melbourne Cricket Ground,Collingwood Magpies,Hawthorn Hawks,107,56,83706.0,51,H,1.0,1.0,94.33333333333333,71.33333333333333,23.0,0.8,95.4,74.0,21.4,0.9,96.6,66.2,30.4,3.0,6.0,11,484,36,1018,766,132.89817232375978,1.0,0.3181818181818182,66,0.3333333333333333,82.33333333333333,84.33333333333333,-2.0,0.6,96.0,74.2,21.8,0.6,91.7,78.7,13.0,-2.0,6.0,11,332,28,1013,863,117.38122827346466,2.0,0.6818181818181818,66,0.20000000000000007,1.0,0.0
20250531_GreaterWesternSydneyGiants,2025,12,2025-05-31,ENGIE Stadium,Greater Western Sydney Giants,Richmond Tigers,80,77,9770.0,3,H,1.0,0.6666666666666666,92.0,92.66666666666667,-0.6666666666666666,0.4,86.0,95.6,-9.6,0.5,84.7,81.3,3.4,1.0,7.0,11,100,24,951,865,109.94219653179191,3.0,0.3684210526315789,19,0.3333333333333333,71.0,79.33333333333333,-8.333333333333334,0.2,64.0,86.0,-22.0,0.2,65.8,100.0,-34.2,-2.0,8.0,11,9,12,740,1069,69.22357343311506,6.0,0.631578947368421,19,0.2,3.0,-1.0
20250531_SydneySwans,2025,12,2025-05-31,Sydney Cricket Ground,Sydney Swans,Adelaide Crows,41,131,35229.0,-90,A,0.0,0.3333333333333333,73.0,88.0,-15.0,0.4,77.0,90.8,-13.8,0.4,80.7,85.1,-4.4,-1.0,6.0,11,434,16,883,947,93.24181626187962,5.0,0.46808510638297873,47,0.6666666666666666,95.0,74.66666666666667,20.333333333333332,0.6,92.4,71.8,20.6,0.6,97.9,78.1,19.8,1.0,6.0,11,23,28,1114,853,130.5978898007034,2.0,0.5319148936170213,47,-0.19999999999999996,-3.0,0.0
20250531_GoldCoastSuns,2025,12,2025-05-31,People First Stadium,Gold Coast Suns,Fremantle Dockers,64,75,11750.0,-11,A,0.0,1.0,96.66666666666667,84.33333333333333,12.333333333333334,0.8,91.2,79.6,11.6,0.8,101.3,76.8,24.5,3.0,6.0,10,134,32,1013,768,131.90104166666666,1.0,0.3333333333333333,15,0.6666666666666666,92.66666666666667,69.66666666666667,23.0,0.6,79.2,74.0,5.2,0.6,86.9,74.1,12.8,2.0,7.0,11,14,24,938,888,105.63063063063063,4.0,0.6666666666666666,15,0.20000000000000007,3.0,-1.0
20250601_MelbourneDemons,2025,12,2025-06-01,TIO Traeger Park,Melbourne Demons,St Kilda Saints,63,91,6721.0,-28,A,0.0,0.6666666666666666,95.33333333333333,85.66666666666667,9.666666666666666,0.8,95.4,79.2,16.2,0.5,81.5,91.9,-10.4,2.0,7.0,11,10,20,889,996,89.2570281124498,2.0,0.5,64,0.0,67.66666666666667,88.33333333333333,-20.666666666666668,0.2,74.0,83.2,-9.2,0.4,83.0,86.9,-3.9,-3.0,7.0,11,1,16,902,1004,89.8406374501992,3.0,0.5,64,0.6000000000000001,1.0,0.0
20250601_WestCoastEagles,2025,12,2025-06-01,Optus Stadium,West Coast Eagles,Geelong Cats,73,116,42501.0,-43,A,0.0,0.3333333333333333,83.0,96.33333333333333,-13.333333333333334,0.2,79.8,104.2,-24.4,0.1,71.8,105.1,-33.3,-1.0,7.0,11,88,4,767,1187,64.61668070766639,4.0,0.4576271186440678,59,0.6666666666666666,114.33333333333333,85.66666666666667,28.666666666666668,0.6,101.8,87.6,14.2,0.6,95.1,83.1,12.0,2.0,10.0,11,11,28,1098,900,122.0,1.0,0.5254237288135594,59,-0.39999999999999997,-3.0,-3.0
20250605_WesternBulldogs,2025,13,2025-06-05,Marvel Stadium,Western Bulldogs,Hawthorn Hawks,59,81,35725.0,-22,A,0.0,0.3333333333333333,112.0,89.66666666666667,22.333333333333332,0.6,116.0,78.2,37.8,0.5,103.8,81.3,22.5,-1.0,14.0,11,298,24,1151,910,126.48351648351648,2.0,0.3939393939393939,66,0.0,70.66666666666667,101.33333333333333,-30.666666666666668,0.4,82.4,80.8,1.6,0.5,86.2,80.9,5.3,-3.0,6.0,12,96,28,1069,970,110.20618556701031,1.0,0.5757575757575758,66,0.19999999999999996,-1.0,8.0
20250606_AdelaideCrows,2025,13,2025-06-06,Adelaide Oval,Adelaide Crows,Brisbane Lions,68,63,42921.0,5,H,1.0,0.6666666666666666,109.0,60.333333333333336,48.666666666666664,0.8,105.2,63.0,42.2,0.6,94.9,72.2,22.7,2.0,6.0,12,140,32,1245,894,139.26174496644296,2.0,0.45,40,0.6666666666666666,90.33333333333333,77.0,13.333333333333334,0.6,81.6,70.2,11.4,0.7,88.5,77.7,10.8,2.0,8.0,12,14,38,1065,934,114.02569593147751,1.0,0.525,40,0.20000000000000007,-1.0,-2.0
20250607_GreaterWesternSydneyGiants,2025,13,2025-06-07,Manuka Oval,Greater Western Sydney Giants,Port Adelaide Power,50,66,9005.0,-16,A,0.0,0.6666666666666666,83.66666666666667,84.66666666666667,-1.0,0.6,85.8,88.4,-2.6,0.5,85.0,81.6,3.4,2.0,7.0,12,37,28,1031,942,109.44798301486199,3.0,0.5,16,0.0,58.0,101.33333333333333,-43.333333333333336,0.2,62.4,104.6,-42.2,0.4,79.0,92.0,-13.0,-4.0,14.0,11,6,16,835,1056,79.0719696969697,5.0,0.5,16,0.39999999999999997,2.0,-7.0
20250607_RichmondTigers,2025,13,2025-06-07,Melbourne Cricket Ground,Richmond Tigers,Sydney Swans,36,80,41452.0,-44,A,0.0,0.0,69.66666666666667,79.66666666666667,-10.0,0.2,66.8,85.4,-18.6,0.2,66.7,94.0,-27.3,-3.0,7.0,12,508,12,817,1149,71.10530896431679,6.0,0.4696969696969697,66,0.3333333333333333,65.66666666666667,108.0,-42.333333333333336,0.4,69.4,93.6,-24.2,0.4,76.6,89.6,-13.0,-2.0,7.0,12,126,16,924,1078,85.71428571428571,4.0,0.5303030303030303,66,-0.2,-2.0,0.0
20250607_GeelongCats,2025,13,2025-06-07,GMHBA Stadium,Geelong Cats,Gold Coast Suns,61,37,29502.0,24,H,1.0,1.0,119.33333333333333,75.0,44.333333333333336,0.8,109.8,83.4,26.4,0.7,97.6,80.6,17.0,3.0,6.0,12,353,32,1214,973,124.76875642343268,2.0,0.75,16,0.6666666666666666,82.66666666666667,77.33333333333333,5.333333333333333,0.6,80.6,78.8,1.8,0.7,94.1,79.4,14.7,-1.0,7.0,11,8,32,1077,843,127.75800711743773,1.0,0.25,16,0.20000000000000007,-1.0,-1.0
20250608_NorthMelbourneKangaroos,2025,13,2025-06-08,Hands Oval,North Melbourne Kangaroos,West Coast Eagles,62,52,12715.0,10,H,1.0,0.3333333333333333,70.66666666666667,84.33333333333333,-13.666666666666666,0.2,72.4,83.0,-10.6,0.2,77.7,100.6,-22.9,-1.0,15.0,11,0,10,874,1119,78.10545129579982,3.0,0.45614035087719296,57,0.3333333333333333,81.0,108.0,-27.0,0.2,79.6,102.6,-23.0,0.1,71.6,107.3,-35.7,-2.0,7.0,12,0,4,840,1303,64.46661550268611,4.0,0.543859649122807,57,0.0,1.0,8.0
20250608_CarltonBlues,2025,13,2025-06-08,Melbourne Cricket Ground,Carlton Blues,Essendon Bombers,78,70,74280.0,8,H,1.0,0.3333333333333333,73.66666666666667,83.33333333333333,-9.666666666666666,0.4,73.0,87.2,-14.2,0.4,82.0,78.3,3.7,-2.0,15.0,11,303,16,889,865,102.77456647398844,2.0,0.4125,80,0.3333333333333333,63.0,91.66666666666667,-28.666666666666668,0.6,65.0,80.0,-15.0,0.6,73.6,86.0,-12.4,-1.0,10.0,11,359,24,821,971,84.55200823892893,1.0,0.5375,80,-0.19999999999999996,-1.0,5.0
20250609_MelbourneDemons,2025,13,2025-06-09,Melbourne Cricket Ground,Melbourne Demons,Collingwood Magpies,71,72,77761.0,-1,A,0.0,0.6666666666666666,97.66666666666667,85.66666666666667,12.0,0.6,91.4,84.8,6.6,0.5,81.2,88.5,-7.3,-1.0,8.0,12,520,20,952,1087,87.5804967801288,2.0,0.4,65,1.0,97.66666666666667,62.333333333333336,35.333333333333336,0.8,95.4,72.0,23.4,0.9,93.7,67.3,26.4,4.0,10.0,12,485,40,1125,822,136.86131386861314,1.0,0.5846153846153846,65,-0.20000000000000007,-1.0,-2.0
20250612_StKildaSaints,2025,14,2025-06-12,Marvel Stadium,St Kilda Saints,Western Bulldogs,60,132,20508.0,-72,A,0.0,0.3333333333333333,77.33333333333333,83.66666666666667,-6.333333333333333,0.4,77.6,72.2,5.4,0.4,82.3,84.1,-1.8,1.0,11.0,12,310,20,993,1067,93.06466729147141,2.0,0.4626865671641791,67,0.3333333333333333,99.66666666666667,81.33333333333333,18.333333333333332,0.4,105.2,78.2,27.0,0.5,102.7,81.8,20.9,-2.0,7.0,12,299,24,1210,991,122.09889001009081,1.0,0.5223880597014925,67,0.0,-1.0,4.0
20250613_HawthornHawks,2025,14,2025-06-13,UTAS Stadium,Hawthorn Hawks,Adelaide Crows,47,44,15129.0,3,H,1.0,0.3333333333333333,65.66666666666667,86.33333333333333,-20.666666666666668,0.4,76.8,83.8,-7.0,0.5,86.3,80.8,5.5,1.0,8.0,13,83,32,1150,1029,111.75898931000972,2.0,0.5510204081632653,49,1.0,109.0,55.333333333333336,53.666666666666664,0.8,96.8,65.6,31.2,0.6,90.3,70.7,19.6,3.0,7.0,13,7,36,1313,957,137.19958202716825,1.0,0.4489795918367347,49,-0.4,-1.0,1.0
20250614_EssendonBombers,2025,14,2025-06-14,Melbourne Cricket Ground,Essendon Bombers,Geelong Cats,56,151,61643.0,-95,A,0.0,0.3333333333333333,74.33333333333333,75.33333333333333,-1.0,0.4,66.0,83.2,-17.2,0.6,70.6,77.7,-7.1,-2.0,6.0,12,360,24,891,1049,84.93803622497617,5.0,0.3770491803278688,61,1.0,101.33333333333333,74.33333333333333,27.0,0.8,104.0,73.4,30.6,0.8,97.6,77.3,20.3,4.0,7.0,13,223,36,1275,1010,126.23762376237623,2.0,0.6065573770491803,61,-0.4,-3.0,-1.0
20250614_NorthMelbourneKangaroos,2025,14,2025-06-14,Optus Stadium,North Melbourne Kangaroos,Fremantle Dockers,67,73,31408.0,-6,A,0.0,0.6666666666666666,67.66666666666667,78.0,-10.333333333333334,0.4,67.2,74.0,-6.8,0.2,71.4,99.2,-27.8,1.0,6.0,12,9,14,936,1171,79.93168232280102,6.0,0.5277777777777778,36,1.0,90.0,58.666666666666664,31.333333333333332,0.6,77.2,73.4,3.8,0.7,87.9,73.7,14.2,3.0,14.0,12,86,28,1013,952,106.40756302521008,4.0,0.4722222222222222,36,-0.19999999999999996,-2.0,-8.0
20250614_BrisbaneLions,2025,14,2025-06-14,The Gabba,Brisbane Lions,Greater Western Sydney Giants,96,107,30711.0,-11,A,0.0,0.6666666666666666,82.0,66.66666666666667,15.333333333333334,0.4,81.0,74.0,7.0,0.6,87.8,78.4,9.4,-1.0,8.0,13,339,38,1128,1002,112.57485029940119,1.0,0.5,18,0.6666666666666666,80.0,75.0,5.0,0.6,81.2,84.2,-3.0,0.5,83.6,80.6,3.0,-1.0,7.0,13,12,28,1081,1008,107.2420634920635,3.0,0.5,18,-0.19999999999999996,2.0,1.0
20250615_WestCoastEagles,2025,14,2025-06-15,Optus Stadium,West Coast Eagles,Carlton Blues,52,86,43803.0,-34,A,0.0,0.0,62.333333333333336,102.0,-39.666666666666664,0.2,74.8,93.4,-18.6,0.1,70.0,102.9,-32.9,-3.0,7.0,13,89,4,892,1365,65.34798534798534,4.0,0.5,52,0.3333333333333333,74.0,86.0,-12.0,0.4,69.8,86.0,-16.2,0.5,83.8,77.3,6.5,1.0,7.0,12,10,20,967,935,103.42245989304813,1.0,0.5,52,-0.2,-3.0,0.0
20250615_PortAdelaidePower,2025,14,2025-06-15,Adelaide Oval,Port Adelaide Power,Melbourne Demons,93,68,30144.0,25,H,1.0,0.3333333333333333,52.0,88.33333333333333,-36.333333333333336,0.2,56.2,97.0,-40.8,0.4,71.6,90.2,-18.6,1.0,8.0,12,144,20,901,1106,81.46473779385171,3.0,0.5853658536585366,41,0.3333333333333333,88.33333333333333,80.33333333333333,8.0,0.4,84.0,84.0,0.0,0.5,82.1,83.7,-1.6,-2.0,6.0,13,20,20,1023,1159,88.26574633304573,2.0,0.4146341463414634,41,-0.2,-1.0,2.0
20250619_FremantleDockers,2025,15,2025-06-19,Optus Stadium,Fremantle Dockers,Essendon Bombers,104,63,37570.0,41,H,1.0,1.0,82.66666666666667,60.666666666666664,22.0,0.8,85.2,68.0,17.2,0.7,84.6,73.6,11.0,4.0,5.0,13,87,32,1086,1019,106.57507360157017,1.0,0.3902439024390244,41,0.0,66.0,106.33333333333333,-40.333333333333336,0.2,63.0,100.8,-37.8,0.5,69.0,86.8,-17.8,-3.0,5.0,13,12,24,947,1200,78.91666666666667,2.0,0.6097560975609756,41,0.6000000000000001,1.0,0.0
20250620_GeelongCats,2025,15,2025-06-20,GMHBA Stadium,Geelong Cats,Brisbane Lions,51,92,35367.0,-41,A,0.0,1.0,109.33333333333333,55.333333333333336,54.0,1.0,114.0,63.6,50.4,0.8,104.2,78.3,25.9,5.0,6.0,14,354,40,1426,1066,133.77110694183864,1.0,0.5681818181818182,44,0.3333333333333333,83.0,82.33333333333333,0.6666666666666666,0.4,86.0,81.2,4.8,0.5,85.6,80.1,5.5,-2.0,6.0,14,18,38,1224,1109,110.3697024346258,2.0,0.4318181818181818,44,0.6,1.0,0.0
20250621_CollingwoodMagpies,2025,15,2025-06-21,Marvel Stadium,Collingwood Magpies,St Kilda Saints,108,74,43039.0,34,H,1.0,1.0,95.66666666666667,63.333333333333336,32.333333333333336,1.0,92.4,68.2,24.2,0.9,93.3,67.4,25.9,5.0,12.0,13,101,44,1197,893,134.04255319148936,1.0,0.625,64,0.3333333333333333,70.66666666666667,91.66666666666667,-21.0,0.2,70.8,92.0,-21.2,0.3,74.8,92.0,-17.2,-1.0,9.0,13,311,20,1053,1199,87.8231859883236,5.0,0.34375,64,0.8,4.0,3.0
20250621_PortAdelaidePower,2025,15,2025-06-21,Adelaide Oval,Port Adelaide Power,Sydney Swans,52,71,33576.0,-19,A,0.0,0.6666666666666666,70.0,72.66666666666667,-2.6666666666666665,0.4,66.6,84.4,-17.8,0.5,74.9,89.8,-14.9,2.0,6.0,13,145,24,994,1174,84.66780238500851,3.0,0.43243243243243246,37,0.3333333333333333,66.33333333333333,99.33333333333333,-33.0,0.4,68.0,86.2,-18.2,0.4,77.8,86.7,-8.9,1.0,14.0,13,15,20,1004,1114,90.12567324955117,4.0,0.5675675675675675,37,0.0,1.0,-8.0
20250621_CarltonBlues,2025,15,2025-06-21,Melbourne Cricket Ground,Carlton Blues,North Melbourne Kangaroos,73,84,56236.0,-11,A,0.0,0.6666666666666666,82.0,77.33333333333333,4.666666666666667,0.6,77.0,74.4,2.6,0.6,84.9,74.2,10.7,2.0,6.0,13,304,24,1053,987,106.68693009118542,2.0,0.5161290322580645,62,0.3333333333333333,64.0,77.66666666666667,-13.666666666666666,0.4,68.2,75.6,-7.4,0.2,70.3,95.1,-24.8,-1.0,7.0,13,272,14,1003,1244,80.62700964630226,6.0,0.4838709677419355,62,0.19999999999999996,4.0,-1.0
20250622_GreaterWesternSydneyGiants,2025,15,2025-06-22,ENGIE Stadium,Greater Western Sydney Giants,Gold Coast Suns,106,99,10504.0,7,H,1.0,0.6666666666666666,79.0,79.66666666666667,-0.6666666666666666,0.6,81.6,83.2,-1.6,0.5,81.1,85.1,-4.0,1.0,8.0,14,101,32,1188,1104,107.6086956521739,2.0,0.7368421052631579,19,0.3333333333333333,60.333333333333336,65.66666666666667,-5.333333333333333,0.6,78.2,77.8,0.4,0.6,85.8,79.3,6.5,-2.0,15.0,12,7,32,1114,904,123.23008849557522,1.0,0.2631578947368421,19,0.0,-1.0,-7.0
20250622_WesternBulldogs,2025,15,2025-06-22,Marvel Stadium,Western Bulldogs,Richmond Tigers,135,56,38280.0,79,H,1.0,0.3333333333333333,101.33333333333333,89.33333333333333,12.0,0.4,105.4,82.0,23.4,0.5,107.6,80.3,27.3,1.0,10.0,13,300,28,1342,1051,127.68791627021884,3.0,0.6101694915254238,59,0.0,57.0,80.33333333333333,-23.333333333333332,0.2,65.2,79.6,-14.4,0.2,65.0,88.5,-23.5,-4.0,15.0,13,106,12,853,1229,69.4060211554109,4.0,0.3728813559322034,59,0.2,1.0,-5.0
20250626_PortAdelaidePower,2025,16,2025-06-26,Adelaide Oval,Port Adelaide Power,Carlton Blues,110,60,30381.0,50,H,1.0,0.6666666666666666,70.33333333333333,63.0,7.333333333333333,0.4,60.2,80.8,-20.6,0.5,72.9,88.0,-15.1,-1.0,5.0,14,146,24,1046,1245,84.0160642570281,2.0,0.5641025641025641,39,0.6666666666666666,79.0,68.66666666666667,10.333333333333334,0.4,76.2,78.8,-2.6,0.6,87.6,76.3,11.3,-1.0,5.0,14,11,24,1126,1071,105.13538748832866,1.0,0.41025641025641024,39,0.0,-1.0,0.0
20250627_SydneySwans,2025,16,2025-06-27,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,96,105,29246.0,-9,A,0.0,0.6666666666666666,64.0,73.0,-9.0,0.6,69.6,82.4,-12.8,0.4,73.2,86.7,-13.5,2.0,6.0,14,435,24,1075,1166,92.19554030874785,2.0,0.453125,64,0.6666666666666666,108.66666666666667,65.66666666666667,43.0,0.6,113.2,72.0,41.2,0.6,113.0,76.2,36.8,2.0,5.0,14,31,32,1477,1107,133.42366757000903,1.0,0.53125,64,0.0,-1.0,1.0
20250628_GoldCoastSuns,2025,16,2025-06-28,People First Stadium,Gold Coast Suns,Melbourne Demons,104,85,13064.0,19,H,1.0,0.0,66.66666666666667,80.66666666666667,-14.0,0.4,76.8,79.8,-3.0,0.5,86.6,80.9,5.7,-3.0,6.0,13,135,32,1213,1010,120.0990099009901,3.0,0.21052631578947367,19,0.0,67.33333333333333,85.33333333333333,-18.0,0.4,86.4,84.4,2.0,0.5,84.3,84.5,-0.2,-3.0,13.0,14,18,20,1091,1252,87.1405750798722,4.0,0.7894736842105263,19,0.0,1.0,-7.0
