team,opponent,match_date,season,venue,is_home,team_score,opp_score,win,draw,margin,points
St Kilda Saints,Geelong Cats,2016-06-25,2016,Marvel Stadium,True,93,90,1,0,3,4
St Kilda Saints,Gold Coast Suns,2016-07-02,2016,People First Stadium,False,68,108,0,0,-40,0
St Kilda Saints,Essendon Bombers,2016-07-10,2016,Marvel Stadium,False,109,98,1,0,11,4
St Kilda Saints,Melbourne Demons,2016-07-17,2016,Marvel Stadium,True,110,74,1,0,36,4
St Kilda Saints,Western Bulldogs,2016-07-23,2016,Marvel Stadium,False,75,60,1,0,15,4
St Kilda Saints,North Melbourne Kangaroos,2016-07-30,2016,Marvel Stadium,False,62,85,0,0,-23,0
St Kilda Saints,Carlton Blues,2016-08-07,2016,Melbourne Cricket Ground,False,122,51,1,0,71,4
St Kilda Saints,Sydney Swans,2016-08-13,2016,Marvel Stadium,True,76,146,0,0,-70,0
St Kilda Saints,Richmond Tigers,2016-08-20,2016,Melbourne Cricket Ground,False,55,46,1,0,9,4
St Kilda Saints,Brisbane Lions,2016-08-28,2016,Marvel Stadium,True,161,103,1,0,58,4
St Kilda Saints,Melbourne Demons,2017-03-25,2017,Marvel Stadium,True,90,120,0,0,-30,0
St Kilda Saints,West Coast Eagles,2017-04-01,2017,Domain Stadium,False,97,116,0,0,-19,0
St Kilda Saints,Brisbane Lions,2017-04-09,2017,Marvel Stadium,True,107,76,1,0,31,4
St Kilda Saints,Collingwood Magpies,2017-04-16,2017,Marvel Stadium,False,69,55,1,0,14,4
St Kilda Saints,Geelong Cats,2017-04-23,2017,Marvel Stadium,True,88,126,0,0,-38,0
St Kilda Saints,Hawthorn Hawks,2017-04-29,2017,UTAS Stadium,False,130,55,1,0,75,4
St Kilda Saints,Greater Western Sydney Giants,2017-05-05,2017,Marvel Stadium,True,108,85,1,0,23,4
St Kilda Saints,Carlton Blues,2017-05-13,2017,Marvel Stadium,True,85,66,1,0,19,4
St Kilda Saints,Sydney Swans,2017-05-20,2017,Marvel Stadium,True,68,118,0,0,-50,0
St Kilda Saints,Western Bulldogs,2017-05-27,2017,Marvel Stadium,False,50,90,0,0,-40,0
St Kilda Saints,Adelaide Crows,2017-06-09,2017,Adelaide Oval,False,54,111,0,0,-57,0
St Kilda Saints,North Melbourne Kangaroos,2017-06-16,2017,Marvel Stadium,False,89,72,1,0,17,4
St Kilda Saints,Gold Coast Suns,2017-06-25,2017,Marvel Stadium,True,103,72,1,0,31,4
St Kilda Saints,Fremantle Dockers,2017-07-02,2017,Domain Stadium,False,89,80,1,0,9,4
St Kilda Saints,Richmond Tigers,2017-07-08,2017,Marvel Stadium,True,138,71,1,0,67,4
St Kilda Saints,Essendon Bombers,2017-07-14,2017,Marvel Stadium,True,57,118,0,0,-61,0
St Kilda Saints,Sydney Swans,2017-07-22,2017,Sydney Cricket Ground,False,59,101,0,0,-42,0
St Kilda Saints,Port Adelaide Power,2017-07-29,2017,Adelaide Oval,False,61,63,0,0,-2,0
St Kilda Saints,West Coast Eagles,2017-08-06,2017,Marvel Stadium,True,103,95,1,0,8,4
St Kilda Saints,Melbourne Demons,2017-08-13,2017,Melbourne Cricket Ground,False,72,96,0,0,-24,0
St Kilda Saints,North Melbourne Kangaroos,2017-08-20,2017,Marvel Stadium,True,127,78,1,0,49,4
St Kilda Saints,Richmond Tigers,2017-08-27,2017,Melbourne Cricket Ground,False,81,122,0,0,-41,0
St Kilda Saints,Brisbane Lions,2018-03-24,2018,Marvel Stadium,True,107,82,1,0,25,4
St Kilda Saints,North Melbourne Kangaroos,2018-03-30,2018,Marvel Stadium,False,43,95,0,0,-52,0
St Kilda Saints,Adelaide Crows,2018-04-07,2018,Marvel Stadium,True,55,104,0,0,-49,0
St Kilda Saints,Geelong Cats,2018-04-15,2018,GMHBA Stadium,False,56,103,0,0,-47,0
St Kilda Saints,Greater Western Sydney Giants,2018-04-21,2018,Marvel Stadium,True,73,73,0,1,0,2
St Kilda Saints,Hawthorn Hawks,2018-04-28,2018,UTAS Stadium,False,54,89,0,0,-35,0
St Kilda Saints,Melbourne Demons,2018-05-06,2018,Marvel Stadium,True,67,106,0,0,-39,0
St Kilda Saints,Fremantle Dockers,2018-05-12,2018,Optus Stadium,False,59,89,0,0,-30,0
St Kilda Saints,Collingwood Magpies,2018-05-19,2018,Marvel Stadium,True,72,100,0,0,-28,0
St Kilda Saints,Richmond Tigers,2018-05-26,2018,Melbourne Cricket Ground,False,77,105,0,0,-28,0
St Kilda Saints,West Coast Eagles,2018-06-02,2018,Optus Stadium,False,88,101,0,0,-13,0
St Kilda Saints,Sydney Swans,2018-06-09,2018,Marvel Stadium,True,55,126,0,0,-71,0
St Kilda Saints,Gold Coast Suns,2018-06-16,2018,People First Stadium,False,80,78,1,0,2,4
St Kilda Saints,Melbourne Demons,2018-07-01,2018,Melbourne Cricket Ground,False,119,117,1,0,2,4
St Kilda Saints,Port Adelaide Power,2018-07-07,2018,Adelaide Oval,False,50,86,0,0,-36,0
St Kilda Saints,Carlton Blues,2018-07-13,2018,Marvel Stadium,True,116,52,1,0,64,4
St Kilda Saints,Richmond Tigers,2018-07-20,2018,Marvel Stadium,True,57,111,0,0,-54,0
St Kilda Saints,Greater Western Sydney Giants,2018-07-28,2018,ENGIE Stadium,False,61,86,0,0,-25,0
St Kilda Saints,Western Bulldogs,2018-08-04,2018,Marvel Stadium,True,68,103,0,0,-35,0
St Kilda Saints,Essendon Bombers,2018-08-10,2018,Marvel Stadium,False,79,122,0,0,-43,0
St Kilda Saints,Hawthorn Hawks,2018-08-18,2018,Marvel Stadium,True,76,80,0,0,-4,0
St Kilda Saints,North Melbourne Kangaroos,2018-08-26,2018,Marvel Stadium,True,94,117,0,0,-23,0
St Kilda Saints,Gold Coast Suns,2019-03-24,2019,Marvel Stadium,True,85,84,1,0,1,4
St Kilda Saints,Essendon Bombers,2019-03-30,2019,Marvel Stadium,False,76,65,1,0,11,4
St Kilda Saints,Fremantle Dockers,2019-04-07,2019,Optus Stadium,False,66,71,0,0,-5,0
St Kilda Saints,Hawthorn Hawks,2019-04-14,2019,Marvel Stadium,True,74,69,1,0,5,4
St Kilda Saints,Melbourne Demons,2019-04-20,2019,Melbourne Cricket Ground,False,95,55,1,0,40,4
St Kilda Saints,Adelaide Crows,2019-04-27,2019,Marvel Stadium,True,68,97,0,0,-29,0
St Kilda Saints,Greater Western Sydney Giants,2019-05-04,2019,Manuka Oval,False,70,114,0,0,-44,0
St Kilda Saints,West Coast Eagles,2019-05-11,2019,Marvel Stadium,True,70,88,0,0,-18,0
St Kilda Saints,Collingwood Magpies,2019-05-18,2019,Melbourne Cricket Ground,False,71,112,0,0,-41,0
St Kilda Saints,Carlton Blues,2019-05-26,2019,Marvel Stadium,True,68,55,1,0,13,4
St Kilda Saints,Port Adelaide Power,2019-06-02,2019,Jiangwan Stadium,True,69,139,0,0,-70,0
St Kilda Saints,Gold Coast Suns,2019-06-15,2019,Riverway Stadium,False,80,76,1,0,4,4
St Kilda Saints,Brisbane Lions,2019-06-22,2019,Marvel Stadium,True,59,115,0,0,-56,0
St Kilda Saints,Richmond Tigers,2019-06-30,2019,Marvel Stadium,True,70,103,0,0,-33,0
St Kilda Saints,North Melbourne Kangaroos,2019-07-07,2019,Ninja Stadium,False,73,112,0,0,-39,0
St Kilda Saints,Geelong Cats,2019-07-13,2019,GMHBA Stadium,False,57,84,0,0,-27,0
St Kilda Saints,Western Bulldogs,2019-07-21,2019,Marvel Stadium,True,116,89,1,0,27,4
St Kilda Saints,Melbourne Demons,2019-07-27,2019,Marvel Stadium,True,104,85,1,0,19,4
St Kilda Saints,Adelaide Crows,2019-08-03,2019,Adelaide Oval,False,70,92,0,0,-22,0
St Kilda Saints,Fremantle Dockers,2019-08-11,2019,Marvel Stadium,True,72,69,1,0,3,4
St Kilda Saints,Carlton Blues,2019-08-17,2019,Melbourne Cricket Ground,False,68,78,0,0,-10,0
St Kilda Saints,Sydney Swans,2019-08-24,2019,Sydney Cricket Ground,False,64,109,0,0,-45,0
St Kilda Saints,North Melbourne Kangaroos,2020-03-22,2020,Marvel Stadium,False,54,56,0,0,-2,0
St Kilda Saints,Western Bulldogs,2020-06-14,2020,Marvel Stadium,True,88,49,1,0,39,4
St Kilda Saints,Collingwood Magpies,2020-06-20,2020,Melbourne Cricket Ground,False,37,81,0,0,-44,0
St Kilda Saints,Richmond Tigers,2020-06-27,2020,Marvel Stadium,True,93,67,1,0,26,4
St Kilda Saints,Carlton Blues,2020-07-02,2020,Marvel Stadium,False,73,55,1,0,18,4
St Kilda Saints,Fremantle Dockers,2020-07-11,2020,People First Stadium,False,73,79,0,0,-6,0
St Kilda Saints,Adelaide Crows,2020-07-20,2020,Adelaide Oval,False,78,55,1,0,23,4
St Kilda Saints,Port Adelaide Power,2020-07-25,2020,Adelaide Oval,False,73,44,1,0,29,4
St Kilda Saints,Sydney Swans,2020-08-01,2020,The Gabba,True,101,48,1,0,53,4
St Kilda Saints,Gold Coast Suns,2020-08-06,2020,People First Stadium,False,78,74,1,0,4,4
St Kilda Saints,Geelong Cats,2020-08-10,2020,The Gabba,True,34,93,0,0,-59,0
St Kilda Saints,Essendon Bombers,2020-08-16,2020,The Gabba,True,68,33,1,0,35,4
St Kilda Saints,Brisbane Lions,2020-08-23,2020,The Gabba,False,48,50,0,0,-2,0
St Kilda Saints,Melbourne Demons,2020-08-29,2020,TIO Traeger Park,False,49,52,0,0,-3,0
St Kilda Saints,Hawthorn Hawks,2020-09-06,2020,People First Stadium,True,80,66,1,0,14,4
St Kilda Saints,West Coast Eagles,2020-09-10,2020,The Gabba,True,50,65,0,0,-15,0
St Kilda Saints,Greater Western Sydney Giants,2020-09-18,2020,The Gabba,True,82,30,1,0,52,4
St Kilda Saints,Western Bulldogs,2020-10-03,2020,The Gabba,True,67,64,1,0,3,4
St Kilda Saints,Richmond Tigers,2020-10-09,2020,People First Stadium,False,49,80,0,0,-31,0
St Kilda Saints,Greater Western Sydney Giants,2021-03-21,2021,ENGIE Stadium,False,86,78,1,0,8,4
St Kilda Saints,Melbourne Demons,2021-03-27,2021,Marvel Stadium,True,73,91,0,0,-18,0
St Kilda Saints,Essendon Bombers,2021-04-03,2021,Marvel Stadium,False,68,143,0,0,-75,0
St Kilda Saints,West Coast Eagles,2021-04-10,2021,Marvel Stadium,True,102,82,1,0,20,4
St Kilda Saints,Richmond Tigers,2021-04-15,2021,Marvel Stadium,True,48,134,0,0,-86,0
St Kilda Saints,Port Adelaide Power,2021-04-25,2021,Adelaide Oval,False,39,93,0,0,-54,0
St Kilda Saints,Hawthorn Hawks,2021-05-01,2021,Marvel Stadium,True,128,59,1,0,69,4
St Kilda Saints,Gold Coast Suns,2021-05-08,2021,People First Stadium,False,63,54,1,0,9,4
St Kilda Saints,Geelong Cats,2021-05-14,2021,Marvel Stadium,True,47,68,0,0,-21,0
St Kilda Saints,Western Bulldogs,2021-05-22,2021,Marvel Stadium,False,33,144,0,0,-111,0
St Kilda Saints,North Melbourne Kangaroos,2021-05-29,2021,Marvel Stadium,True,88,68,1,0,20,4
St Kilda Saints,Sydney Swans,2021-06-05,2021,Sydney Cricket Ground,False,83,92,0,0,-9,0
St Kilda Saints,Adelaide Crows,2021-06-12,2021,Cazaly's Stadium,True,60,66,0,0,-6,0
St Kilda Saints,Richmond Tigers,2021-06-25,2021,Melbourne Cricket Ground,False,62,22,1,0,40,4
St Kilda Saints,Collingwood Magpies,2021-07-04,2021,Melbourne Cricket Ground,False,70,61,1,0,9,4
St Kilda Saints,Brisbane Lions,2021-07-10,2021,People First Stadium,False,95,63,1,0,32,4
St Kilda Saints,Port Adelaide Power,2021-07-17,2021,Marvel Stadium,True,61,74,0,0,-13,0
St Kilda Saints,West Coast Eagles,2021-07-24,2021,Optus Stadium,False,86,94,0,0,-8,0
St Kilda Saints,Carlton Blues,2021-07-30,2021,Marvel Stadium,True,81,112,0,0,-31,0
St Kilda Saints,Sydney Swans,2021-08-07,2021,Marvel Stadium,True,93,64,1,0,29,4
St Kilda Saints,Geelong Cats,2021-08-14,2021,GMHBA Stadium,False,71,85,0,0,-14,0
St Kilda Saints,Fremantle Dockers,2021-08-22,2021,Ninja Stadium,True,107,49,1,0,58,4
St Kilda Saints,Collingwood Magpies,2022-03-18,2022,Marvel Stadium,True,85,102,0,0,-17,0
St Kilda Saints,Fremantle Dockers,2022-03-27,2022,Optus Stadium,False,65,55,1,0,10,4
St Kilda Saints,Richmond Tigers,2022-04-03,2022,Marvel Stadium,True,117,84,1,0,33,4
St Kilda Saints,Hawthorn Hawks,2022-04-10,2022,Melbourne Cricket Ground,False,142,73,1,0,69,4
St Kilda Saints,Gold Coast Suns,2022-04-16,2022,Marvel Stadium,True,87,61,1,0,26,4
St Kilda Saints,Greater Western Sydney Giants,2022-04-22,2022,Manuka Oval,False,77,60,1,0,17,4
St Kilda Saints,Port Adelaide Power,2022-04-30,2022,Cazaly's Stadium,True,42,43,0,0,-1,0
St Kilda Saints,Melbourne Demons,2022-05-08,2022,Melbourne Cricket Ground,False,55,93,0,0,-38,0
St Kilda Saints,Geelong Cats,2022-05-14,2022,Marvel Stadium,True,90,80,1,0,10,4
St Kilda Saints,Adelaide Crows,2022-05-21,2022,Adelaide Oval,False,90,69,1,0,21,4
St Kilda Saints,North Melbourne Kangaroos,2022-05-29,2022,Marvel Stadium,True,103,50,1,0,53,4
St Kilda Saints,Brisbane Lions,2022-06-11,2022,The Gabba,False,57,78,0,0,-21,0
St Kilda Saints,Essendon Bombers,2022-06-17,2022,Marvel Stadium,True,72,107,0,0,-35,0
St Kilda Saints,Sydney Swans,2022-06-25,2022,Sydney Cricket Ground,False,32,83,0,0,-51,0
St Kilda Saints,Carlton Blues,2022-07-01,2022,Marvel Stadium,False,93,78,1,0,15,4
St Kilda Saints,Fremantle Dockers,2022-07-09,2022,Marvel Stadium,True,70,111,0,0,-41,0
St Kilda Saints,Western Bulldogs,2022-07-15,2022,Marvel Stadium,False,56,84,0,0,-28,0
St Kilda Saints,West Coast Eagles,2022-07-24,2022,Optus Stadium,False,90,62,1,0,28,4
St Kilda Saints,Hawthorn Hawks,2022-07-30,2022,Marvel Stadium,True,75,63,1,0,12,4
St Kilda Saints,Geelong Cats,2022-08-06,2022,GMHBA Stadium,False,65,110,0,0,-45,0
St Kilda Saints,Brisbane Lions,2022-08-12,2022,Marvel Stadium,True,66,81,0,0,-15,0
St Kilda Saints,Sydney Swans,2022-08-21,2022,Marvel Stadium,True,74,88,0,0,-14,0
St Kilda Saints,Fremantle Dockers,2023-03-19,2023,Marvel Stadium,True,67,52,1,0,15,4
St Kilda Saints,Western Bulldogs,2023-03-25,2023,Marvel Stadium,False,92,41,1,0,51,4
St Kilda Saints,Essendon Bombers,2023-04-01,2023,Melbourne Cricket Ground,True,92,74,1,0,18,4
St Kilda Saints,Gold Coast Suns,2023-04-08,2023,Marvel Stadium,True,113,60,1,0,53,4
St Kilda Saints,Collingwood Magpies,2023-04-16,2023,Adelaide Oval,False,64,70,0,0,-6,0
St Kilda Saints,Carlton Blues,2023-04-23,2023,Marvel Stadium,False,82,60,1,0,22,4
St Kilda Saints,Port Adelaide Power,2023-04-28,2023,Marvel Stadium,True,76,83,0,0,-7,0
St Kilda Saints,North Melbourne Kangaroos,2023-05-07,2023,Marvel Stadium,False,64,34,1,0,30,4
St Kilda Saints,Adelaide Crows,2023-05-14,2023,Adelaide Oval,False,69,121,0,0,-52,0
St Kilda Saints,Greater Western Sydney Giants,2023-05-21,2023,ENGIE Stadium,False,92,80,1,0,12,4
St Kilda Saints,Hawthorn Hawks,2023-05-27,2023,Marvel Stadium,True,78,88,0,0,-10,0
St Kilda Saints,Sydney Swans,2023-06-08,2023,Sydney Cricket Ground,False,80,66,1,0,14,4
St Kilda Saints,Richmond Tigers,2023-06-17,2023,Melbourne Cricket Ground,False,70,90,0,0,-20,0
St Kilda Saints,Brisbane Lions,2023-06-23,2023,Marvel Stadium,True,56,84,0,0,-28,0
St Kilda Saints,West Coast Eagles,2023-07-02,2023,Optus Stadium,False,85,77,1,0,8,4
St Kilda Saints,Melbourne Demons,2023-07-08,2023,Marvel Stadium,True,58,79,0,0,-21,0
St Kilda Saints,Gold Coast Suns,2023-07-15,2023,People First Stadium,False,51,77,0,0,-26,0
St Kilda Saints,North Melbourne Kangaroos,2023-07-23,2023,Marvel Stadium,True,69,61,1,0,8,4
St Kilda Saints,Hawthorn Hawks,2023-07-30,2023,Marvel Stadium,False,122,93,1,0,29,4
St Kilda Saints,Carlton Blues,2023-08-06,2023,Marvel Stadium,True,54,73,0,0,-19,0
St Kilda Saints,Richmond Tigers,2023-08-13,2023,Marvel Stadium,True,93,57,1,0,36,4
St Kilda Saints,Geelong Cats,2023-08-19,2023,Marvel Stadium,True,88,55,1,0,33,4
St Kilda Saints,Brisbane Lions,2023-08-26,2023,The Gabba,False,60,72,0,0,-12,0
St Kilda Saints,Greater Western Sydney Giants,2023-09-09,2023,Melbourne Cricket Ground,True,77,101,0,0,-24,0
St Kilda Saints,Geelong Cats,2024-03-16,2024,GMHBA Stadium,False,68,76,0,0,-8,0
St Kilda Saints,Collingwood Magpies,2024-03-21,2024,Melbourne Cricket Ground,True,94,79,1,0,15,4
St Kilda Saints,Essendon Bombers,2024-03-30,2024,Marvel Stadium,False,67,71,0,0,-4,0
St Kilda Saints,Richmond Tigers,2024-04-07,2024,Norwood Oval,False,67,60,1,0,7,4
St Kilda Saints,Greater Western Sydney Giants,2024-04-13,2024,Manuka Oval,False,79,80,0,0,-1,0
St Kilda Saints,Western Bulldogs,2024-04-18,2024,Marvel Stadium,True,64,124,0,0,-60,0
St Kilda Saints,Port Adelaide Power,2024-04-26,2024,Adelaide Oval,False,72,82,0,0,-10,0
St Kilda Saints,North Melbourne Kangaroos,2024-05-04,2024,Marvel Stadium,True,103,65,1,0,38,4
St Kilda Saints,Hawthorn Hawks,2024-05-11,2024,UTAS Stadium,False,53,58,0,0,-5,0
St Kilda Saints,Fremantle Dockers,2024-05-18,2024,Marvel Stadium,True,55,72,0,0,-17,0
St Kilda Saints,Melbourne Demons,2024-05-26,2024,Melbourne Cricket Ground,False,62,100,0,0,-38,0
St Kilda Saints,West Coast Eagles,2024-06-01,2024,Optus Stadium,False,82,68,1,0,14,4
St Kilda Saints,Gold Coast Suns,2024-06-08,2024,Marvel Stadium,True,51,48,1,0,3,4
St Kilda Saints,Brisbane Lions,2024-06-14,2024,The Gabba,False,106,126,0,0,-20,0
St Kilda Saints,Port Adelaide Power,2024-06-30,2024,Marvel Stadium,True,60,62,0,0,-2,0
St Kilda Saints,Sydney Swans,2024-07-07,2024,Marvel Stadium,True,84,82,1,0,2,4
St Kilda Saints,Adelaide Crows,2024-07-13,2024,Adelaide Oval,False,39,71,0,0,-32,0
St Kilda Saints,West Coast Eagles,2024-07-20,2024,Marvel Stadium,True,113,41,1,0,72,4
St Kilda Saints,Essendon Bombers,2024-07-27,2024,Marvel Stadium,True,108,55,1,0,53,4
St Kilda Saints,Brisbane Lions,2024-08-04,2024,Marvel Stadium,True,39,124,0,0,-85,0
St Kilda Saints,Richmond Tigers,2024-08-11,2024,Marvel Stadium,False,99,51,1,0,48,4
St Kilda Saints,Geelong Cats,2024-08-17,2024,Marvel Stadium,True,107,89,1,0,18,4
St Kilda Saints,Carlton Blues,2024-08-25,2024,Marvel Stadium,False,76,74,1,0,2,4
St Kilda Saints,Adelaide Crows,2025-03-16,2025,Adelaide Oval,False,72,135,0,0,-63,0
St Kilda Saints,Geelong Cats,2025-03-22,2025,Marvel Stadium,True,98,91,1,0,7,4
St Kilda Saints,Richmond Tigers,2025-03-29,2025,Marvel Stadium,True,135,53,1,0,82,4
St Kilda Saints,Port Adelaide Power,2025-04-06,2025,Adelaide Oval,False,89,72,1,0,17,4
St Kilda Saints,Greater Western Sydney Giants,2025-04-13,2025,Norwood Oval,True,82,110,0,0,-28,0
St Kilda Saints,Western Bulldogs,2025-04-20,2025,Marvel Stadium,False,56,127,0,0,-71,0
St Kilda Saints,Brisbane Lions,2025-04-26,2025,Marvel Stadium,True,73,118,0,0,-45,0
St Kilda Saints,Fremantle Dockers,2025-05-02,2025,Marvel Stadium,True,94,33,1,0,61,4
St Kilda Saints,Carlton Blues,2025-05-09,2025,Melbourne Cricket Ground,True,62,77,0,0,-15,0
St Kilda Saints,West Coast Eagles,2025-05-18,2025,Optus Stadium,False,80,108,0,0,-28,0
St Kilda Saints,Gold Coast Suns,2025-05-25,2025,Marvel Stadium,True,61,80,0,0,-19,0
St Kilda Saints,Melbourne Demons,2025-06-01,2025,TIO Traeger Park,False,91,63,1,0,28,4
St Kilda Saints,Western Bulldogs,2025-06-12,2025,Marvel Stadium,True,60,132,0,0,-72,0
St Kilda Saints,Collingwood Magpies,2025-06-21,2025,Marvel Stadium,False,74,108,0,0,-34,0
St Kilda Saints,Fremantle Dockers,2025-06-29,2025,Optus Stadium,False,69,81,0,0,-12,0
St Kilda Saints,Hawthorn Hawks,2025-07-05,2025,Marvel Stadium,True,74,94,0,0,-20,0
St Kilda Saints,Sydney Swans,2025-07-13,2025,Marvel Stadium,True,87,92,0,0,-5,0
St Kilda Saints,Geelong Cats,2025-07-20,2025,GMHBA Stadium,False,82,113,0,0,-31,0
St Kilda Saints,Melbourne Demons,2025-07-27,2025,Marvel Stadium,True,96,90,1,0,6,4
St Kilda Saints,North Melbourne Kangaroos,2025-08-03,2025,Marvel Stadium,True,78,69,1,0,9,4
St Kilda Saints,Richmond Tigers,2025-08-09,2025,Melbourne Cricket Ground,False,56,52,1,0,4,4
St Kilda Saints,Essendon Bombers,2025-08-15,2025,Marvel Stadium,False,77,75,1,0,2,4
St Kilda Saints,Greater Western Sydney Giants,2025-08-24,2025,ENGIE Stadium,False,93,104,0,0,-11,0
Sydney Swans,Essendon Bombers,1983-03-27,1983,Sydney Cricket Ground,True,111,110,1,0,1,4
Sydney Swans,Hawthorn Hawks,1983-04-04,1983,Princes Park,False,45,70,0,0,-25,0
Sydney Swans,North Melbourne Kangaroos,1983-04-10,1983,Sydney Cricket Ground,True,45,185,0,0,-140,0
Sydney Swans,Fitzroy Lions,1983-04-16,1983,Junction Oval,False,52,125,0,0,-73,0
Sydney Swans,St Kilda Saints,1983-04-24,1983,Sydney Cricket Ground,True,160,137,1,0,23,4
Sydney Swans,Melbourne Demons,1983-04-30,1983,Melbourne Cricket Ground,False,93,126,0,0,-33,0
Sydney Swans,Carlton Blues,1983-05-08,1983,Sydney Cricket Ground,True,118,149,0,0,-31,0
Sydney Swans,Geelong Cats,1983-05-14,1983,GMHBA Stadium,False,110,84,1,0,26,4
Sydney Swans,Collingwood Magpies,1983-05-22,1983,Sydney Cricket Ground,True,121,100,1,0,21,4
Sydney Swans,Richmond Tigers,1983-05-28,1983,Melbourne Cricket Ground,False,94,106,0,0,-12,0
Sydney Swans,Western Bulldogs,1983-06-05,1983,Sydney Cricket Ground,True,121,102,1,0,19,4
Sydney Swans,Essendon Bombers,1983-06-11,1983,Windy Hill,False,83,156,0,0,-73,0
Sydney Swans,Hawthorn Hawks,1983-06-19,1983,Sydney Cricket Ground,True,78,110,0,0,-32,0
Sydney Swans,North Melbourne Kangaroos,1983-06-25,1983,Aegis Park,False,50,82,0,0,-32,0
Sydney Swans,Fitzroy Lions,1983-07-03,1983,Sydney Cricket Ground,True,147,117,1,0,30,4
Sydney Swans,St Kilda Saints,1983-07-16,1983,Moorabbin Oval,False,100,129,0,0,-29,0
Sydney Swans,Melbourne Demons,1983-07-24,1983,Sydney Cricket Ground,True,125,112,1,0,13,4
Sydney Swans,Carlton Blues,1983-07-30,1983,Princes Park,False,75,119,0,0,-44,0
Sydney Swans,Geelong Cats,1983-08-05,1983,Sydney Cricket Ground,True,75,141,0,0,-66,0
Sydney Swans,Collingwood Magpies,1983-08-13,1983,Victoria Park,False,120,182,0,0,-62,0
Sydney Swans,Richmond Tigers,1983-08-21,1983,Sydney Cricket Ground,True,73,114,0,0,-41,0
Sydney Swans,Western Bulldogs,1983-08-27,1983,Western Oval,False,72,114,0,0,-42,0
Sydney Swans,Hawthorn Hawks,1984-03-31,1984,Princes Park,False,89,124,0,0,-35,0
Sydney Swans,Melbourne Demons,1984-04-08,1984,Sydney Cricket Ground,True,112,98,1,0,14,4
Sydney Swans,St Kilda Saints,1984-04-14,1984,Moorabbin Oval,False,145,116,1,0,29,4
Sydney Swans,Collingwood Magpies,1984-04-21,1984,Victoria Park,False,106,103,1,0,3,4
Sydney Swans,Fitzroy Lions,1984-04-29,1984,Sydney Cricket Ground,True,119,104,1,0,15,4
Sydney Swans,Western Bulldogs,1984-05-05,1984,Western Oval,False,77,84,0,0,-7,0
Sydney Swans,Richmond Tigers,1984-05-13,1984,Sydney Cricket Ground,True,122,129,0,0,-7,0
Sydney Swans,North Melbourne Kangaroos,1984-05-19,1984,Aegis Park,False,134,127,1,0,7,4
Sydney Swans,Geelong Cats,1984-05-27,1984,Sydney Cricket Ground,True,111,69,1,0,42,4
Sydney Swans,Carlton Blues,1984-06-03,1984,Sydney Cricket Ground,True,87,139,0,0,-52,0
Sydney Swans,Essendon Bombers,1984-06-09,1984,Windy Hill,False,94,135,0,0,-41,0
Sydney Swans,Melbourne Demons,1984-06-16,1984,Melbourne Cricket Ground,False,46,143,0,0,-97,0
Sydney Swans,St Kilda Saints,1984-06-24,1984,Sydney Cricket Ground,True,101,126,0,0,-25,0
Sydney Swans,Collingwood Magpies,1984-07-01,1984,Sydney Cricket Ground,True,100,131,0,0,-31,0
Sydney Swans,Fitzroy Lions,1984-07-07,1984,Junction Oval,False,96,68,1,0,28,4
Sydney Swans,Western Bulldogs,1984-07-15,1984,Sydney Cricket Ground,True,113,87,1,0,26,4
Sydney Swans,Richmond Tigers,1984-07-28,1984,Melbourne Cricket Ground,False,28,91,0,0,-63,0
Sydney Swans,North Melbourne Kangaroos,1984-08-05,1984,Sydney Cricket Ground,True,108,123,0,0,-15,0
Sydney Swans,Geelong Cats,1984-08-11,1984,GMHBA Stadium,False,92,113,0,0,-21,0
Sydney Swans,Hawthorn Hawks,1984-08-19,1984,Sydney Cricket Ground,True,85,174,0,0,-89,0
Sydney Swans,Essendon Bombers,1984-08-26,1984,Sydney Cricket Ground,True,155,99,1,0,56,4
